season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,1,1,4,,31,BernadettHEIDUM,6798,HUN,1:35.342,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,1,2,1,,36,VALCEPINAMartina,7159,ITA,1:35.365,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,1,3,3,,67,AlysonDUDEK,7290,USA,1:35.420,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,1,4,2,,4,VeraANTANENKA,7099,BLR,1:35.925,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,2,2,2,,12,Marie-EveDROLET,6059,CAN,notime,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,2,3,1,,25,TinaGRASSOW,6855,GER,notime,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,2,4,3,,64,SafiyaVLASOVA,7175,UKR,notime,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,2,5,4,,63,LINWei,7174,TPE,notime,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,3,1,2,,22,CHRISTIEElise,7135,GBR,1:35.111,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,3,2,1,,16,ZHOUYang,6222,CHN,1:35.422,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,3,3,4,,3,VeronikaWINDISCH,6427,AUT,1:35.701,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,3,4,3,,50,AgneSEREIKAITE,7708,LTU,1:36.926,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,4,1,4,,8,MarianneST-GELAIS,7216,CAN,1:33.918,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,4,2,2,,58,OlgaBELYAKOVA,7112,RUS,1:34.144,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,4,3,3,,1,DeannaLOCKETT,7956,AUS,1:34.483,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,4,4,5,,21,AinaraEQUISOAIN,7790,ESP,1:40.179,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,4,5,1,,19,LuciaAnaILIJIC,7974,CRO,1:42.947,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,5,1,4,,55,PatrycjaMALISZEWSKA,6154,POL,1:36.994,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,5,2,3,,40,AyukoITO,6791,JPN,1:37.136,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,5,3,1,,62,TatianaBODOVA,7250,SVK,1:37.415,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,5,4,2,,5,TALAYEVAVolha,6792,BLR,1:37.488,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,6,1,4,,47,SHIMSukHee,8092,KOR,1:34.266,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,6,2,5,,51,vanKERKHOFYara,7422,NED,1:35.071,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,w,Heats,6,3,2,,20,KaterinaNOVOTNA,6647,CZE,1:35.390,ADV,
