season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,1,1,2,,102,DESMETStijn,8706,BEL,1:32.347,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,1,2,3,,126,PaulSTANLEY,7054,GBR,1:32.557,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,1,3,1,,164,KoenHAKKENBERG,7610,NED,1:32.927,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,1,4,4,,135,ARADHYAAkash,7739,IND,1:44.326,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,2,1,2,,171,EYBOGDaniil,8661,RUS,1:28.009,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,2,2,1,,142,DavideVISCARDI,7440,ITA,1:28.270,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,2,3,3,,122,JoshuaCHEETHAM,7925,GBR,1:29.199,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,2,4,4,,151,YevgeniyREBIK,8714,KAZ,1:30.605,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,3,1,1,,127,JackWHELBOURNE,7437,GBR,1:32.114,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,3,2,3,,103,GOEMINNEGert-Jan,8707,BEL,1:32.803,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,3,3,4,,175,InanEREN,7788,TUR,1:46.025,ADV
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,3,PEN,2,,152,KuandykSULEYMENOV,8624,KAZ,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,4,1,1,,134,OLAHBence,7439,HUN,1:35.985,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,4,2,2,,119,VincentJEANNE,7890,FRA,1:36.071,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,4,3,3,,140,MassimoGURINI,8617,ITA,1:36.102,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,RepHeats,4,4,4,,176,MenderesEREN,8351,TUR,1:36.734,
