race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,28,LIYe,6655,CHN,1:28.092,Q
0,2,3,,48,DenisZASLAVSKY,6335,ISR,1:28.149,Q
0,3,4,,74,CHONam-Kyu,6908,KOR,1:33.425,ADV
0,4,1,,118,JPKEPKA,6501,USA,2:02.779,
0,DQ,5,,21,MathieuTURCOTTE,6705,CAN,DQ,
1,1,1,,119,ApoloAntonOHNO,6497,USA,1:29.928,Q
1,2,4,,14,JonathanGUILMETTE,6702,CAN,1:29.971,Q
1,3,2,,53,FabioCARTA,6001,ITA,1:30.017,
1,4,3,,104,MatusUZAK,6510,SVK,1:31.335,
1,5,5,,95,KrystianZDROJKOWSKI,6515,POL,1:31.802,
2,1,1,,80,LEESeung-Jae,6621,KOR,1:28.199,Q
2,2,3,,13,EricBEDARD,6703,CAN,1:28.255,Q
2,3,5,,70,SatoruTERAO,6320,JPN,1:28.285,
2,DQ,2,,42,JonELEY,6592,GBR,DQ,
2,DQ,4,,127,LIJiajun,7095,CHN,DQ,
3,2,4,,120,RustySMITH,6496,USA,1:28.698,Q
3,3,1,,8,WimdeDEYNE,6699,BEL,1:28.821,
3,4,5,,57,NicolaRODIGARI,6332,ITA,1:28.889,
3,5,2,,33,JarmilHRUZA,6503,CZE,1:30.020,
