race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,32,ChristinPRIEBST,6078,GER,2:27.146,Q
0,2,1,,96,RanyaEZZI,6840,SWE,2:27.370,Q
0,3,4,,57,ChikaISHIDA,7418,JPN,2:27.469,Q
0,4,5,,54,DeboraSECCHI,7238,ITA,2:28.742,
0,5,3,,86,MalwinaZAWADA,6155,POL,2:29.072,
0,6,6,,42,VeronikaDENES,7394,HUN,2:46.378,
1,1,1,,31,AikaKLEIN,6359,GER,2:36.910,Q
1,2,2,,14,JessicaHEWITT,7548,CAN,2:36.930,Q
1,3,3,,44,BernadettHEIDUM,6798,HUN,2:37.008,Q
1,4,4,,85,AnnaROMANOWICZ,6027,POL,2:38.962,
1,5,5,,78,FrancescaJACKSON,6356,NZL,2:39.890,
2,1,1,,4,VeronikaWINDISCH,6427,AUT,2:29.858,Q
2,2,2,,52,CeciliaMAFFEI,6559,ITA,2:29.936,Q
2,3,3,,94,LiaSTEPANOVA,6150,RUS,2:33.457,Q
2,4,4,,12,KristinaVUTEVA,6060,BUL,2:33.981,
2,5,5,,39,AlexSTANLEY,7140,GBR,2:34.905,
3,1,6,,25,ZHANGHui,7550,CHN,2:27.852,Q
3,2,2,,2,Alix-MyraANDERSON,7353,AUS,2:28.021,Q
3,3,1,,56,KatiaZINI,6076,ITA,2:28.082,Q
3,4,4,,47,ElenaKAPLAN,7236,ISR,2:31.261,
3,5,3,,9,GerganaPATSOVA,6794,BUL,2:35.146,
3,DQ,5,,79,AgnieszkaBAWERNA,7193,POL,DQ,
