race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,150,CONFORTOLAYuri,6561,ITA,1:28.590,Q,
0,2,1,,180,ViacheslavKURGINIAN,6934,RUS,1:28.778,Q,
0,3,2,,115,ThibautFAUCONNET,6785,FRA,1:28.848,,
0,4,5,,125,RobertBECKER,7258,GER,1:28.986,,
0,5,3,,157,SAULITISJekabs,7267,LAT,1:29.042,,
0,6,6,,90,AndrePULEC,6054,AUT,1:29.367,,
1,1,1,,163,NielsKERSTHOLT,7067,NED,1:28.222,Q,
1,2,4,,141,ViktorKNOCH,6177,HUN,1:28.289,Q,
1,3,2,,124,PaulHERRMANN,6803,GER,1:28.400,,
1,4,5,,152,ClaudioRINALDI,7261,ITA,1:28.522,,
1,5,3,,193,DmytroPOLTAVETS,7221,UKR,1:28.717,,
2,1,4,,96,WimdeDEYNE,6699,BEL,1:27.274,Q,
2,2,1,,178,RuslanZAKHAROV,6935,RUS,1:27.871,Q,
2,3,5,,134,AnthonyDOUGLAS,6301,GBR,1:28.100,,
2,4,3,,162,BREEUWSMADaan,7218,NED,1:28.307,,
3,1,3,,123,SebastianPRAUS,6364,GER,1:30.329,Q,
3,2,1,,164,KNEGTSjinkie,7352,NED,1:31.184,Q,
3,3,4,,133,TomIVESON,6898,GBR,1:42.508,ADV,
3,4,5,,156,HaraldsSILOVS,6458,LAT,2:04.799,,
3,DQ,2,,118,LEPAPESebastien,7554,FRA,DQ,,
