season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,1,1,2,,41,CHRISTIEElise,7135,GBR,1:29.610,QA,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,1,2,5,,4,PROSVIRNOVASofia,8509,RUS,1:29.776,QA,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,1,3,3,,11,HUOTMARCHANDTifany,7976,FRA,1:29.853,ADA,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,1,4,4,,26,BACSKAISaraLuca,8609,HUN,1:30.445,QB,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,2,1,1,,16,vanRUIJVENLara,7710,NED,1:30.967,QA,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,2,2,2,,18,EFREMENKOVAEkaterina,8750,RUS,1:31.026,QA,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,2,3,4,,129,KONSTANTINOVAEkaterina,8510,RUS,1:31.102,QB,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,2,4,5,,12,vanKERKHOFYara,7422,NED,1:31.148,QB,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1000m,w,Semifinals,2,5,3,,21,PetraJASZAPATI,8611,HUN,1:31.430,qB,
