season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,1,1,3,,15,FANKexin,7694,CHN,43.982,QA
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,1,2,2,,18,LIUQiuhong,6286,CHN,44.014,QA
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,1,3,4,,13,CarolineTRUCHON,7908,CAN,44.195,QB
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,1,4,1,,12,MarianneST-GELAIS,7216,CAN,44.339,QB
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,2,2,2,,33,AriannaFONTANA,6227,ITA,43.532,QA
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,2,3,3,,14,GabrielleWILLIAMSON-DERRAUGH,7839,CAN,43.711,QB
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",500m(1),w,Semifinals,2,4,4,,49,LEESoYoun,8436,KOR,45.560,QB
