race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,215,FAJKUSRadek,9335,CZE,1:34.089,,
0,2,2,,140,AydinDJEMAL,9306,GBR,1:34.275,,
0,3,1,,221,OdinBYFARSTAD,9363,NOR,1:35.010,,
0,PEN,4,,219,LUEDTKEAdrian,9104,GER,PEN,,
1,1,4,,29,ANIKEJRafal,8749,POL,1:25.700,,
1,2,2,,51,SalvijusRAMANAUSKAS,9119,LTU,1:29.162,,
1,3,1,,213,DavidCAKO,9209,SRB,1:29.760,,
1,4,3,,199,BorLukaURLEP,8753,SLO,1:30.787,,
2,1,1,,132,JackBURROWS,9101,GBR,1:32.855,,
2,2,2,,42,HANDEIVolodymyr,8525,UKR,1:34.194,,
2,3,4,,205,KOLENCMartin,8604,CRO,1:34.340,,
2,4,3,,197,AdamTIMAR,8637,ROU,1:34.997,,
2,5,5,,214,TarikOMERAGIC,8533,BIH,1:52.041,,
3,1,4,,150,SeanMcANUFF,9198,IRL,1:34.319,,
3,2,2,,33,JacobJANSSON,8589,SWE,1:34.400,,
3,3,1,,37,EinarAGDESTEIN,8701,NOR,1:37.087,,
3,4,5,,45,ANDERMANNDominic,8078,AUT,1:49.432,,
3,PEN,3,,177,HANDEIOleh,9073,UKR,PEN,,
4,1,1,,180,DESMETStijn,8706,BEL,1:26.626,,
4,2,5,,85,YauheniRYZHOU,7772,BLR,1:26.988,,
4,3,3,,220,TobiasPIETZSCH,8735,GER,1:27.219,,
4,4,4,,50,GEORGIEVDimitar,8541,BUL,1:28.597,,
4,PEN,2,,202,FiratYARDIMCI,8520,TUR,PEN,,
