season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,1,4,,102,WANGXiran,9451,CHN,1:33.599,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,2,5,,26,BACSKAISaraLuca,8609,HUN,1:33.613,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,3,1,,68,PatrycjaMALISZEWSKA,6154,POL,1:33.829,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,4,6,,117,TIKHONOVAOlga,8621,KAZ,1:33.865,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,5,3,,109,BOTTERGOMEZNicole,8741,ITA,1:34.088,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,1,6,2,,122,CarolineMURPHY,9268,LUX,notime,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,1,2,,127,MAZURNicole,8421,POL,1:33.506,Q
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,2,3,,33,CheyenneGOH,9291,SGP,1:33.709,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,3,1,,57,KAMINAGAShione,8743,JPN,1:34.362,ADV
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,4,4,,133,ElizabethJOHNSON,9440,USA,1:34.628,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,5,6,,132,DanielleAMOS,9465,USA,1:34.731,
2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(1),w,Rep.Semifinals,2,PEN,5,,100,BLAISDanae,9090,CAN,PEN,
