race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,237,J.R.CELSKI,7279,USA,2:20.951,QA
0,2,2,,199,KNEGTSjinkie,7352,NED,2:27.095,QA
0,4,5,,238,John-HenryKRUEGER,7763,USA,notime,QB
0,YC,3,,217,SemenELISTRATOV,7293,RUS,YC,
1,1,1,,193,LEEHan-Bin,7444,KOR,2:28.804,QA
1,2,2,,149,ThibautFAUCONNET,6785,FRA,2:28.829,QA
1,3,5,,195,SINdaWoon,8035,KOR,2:28.867,QB
1,4,3,,181,YumaSAKURAI,6182,JPN,2:29.033,QB
1,PEN,4,,134,HANTianyu,8388,CHN,PEN,
2,1,5,,214,VictorAN,8344,RUS,2:28.037,QA
2,2,1,,235,ChrisCREVELING,8440,USA,2:28.213,QA
2,3,3,,131,FrancoisHAMELIN,6167,CAN,2:28.286,QB
2,4,2,,194,NOHJinkyu,7749,KOR,2:28.356,QB
2,5,4,,144,MaximeCHATAIGNIER,6106,FRA,2:29.085,
