race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,108,HAMELINCharles,6610,CAN,41.396,Q,
0,2,4,,144,KNEGTSjinkie,7352,NED,41.858,Q,
0,3,5,,114,GONGQiuwen,7593,CHN,41.976,,
0,4,2,,124,RobertSEIFERT,6176,GER,42.117,ADV,
0,PEN,3,,169,SimonCHO,7188,USA,PEN,,
1,1,1,,109,OlivierJEAN,6756,CAN,41.351,Q,
1,3,3,,112,GuillaumeBASTILLE,6166,CAN,41.664,,
1,4,5,,171,JordanMALONE,6201,USA,42.964,,
1,5,6,,113,LIANGWenhao,7594,CHN,1:03.588,,
1,PEN,2,,145,NielsKERSTHOLT,7067,NED,PEN,,
