race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,148,WOLFGANGMatthias,8474,AUT,1:32.070,,
0,2,6,,201,BorLukaURLEP,8753,SLO,1:32.179,,
0,3,5,,203,OliverRINGER,8755,SVK,1:32.181,,
0,4,4,,206,NEMIROVladyslav,8719,UKR,1:32.252,,
0,5,2,,195,VictorMARTINEZ-BLANCH,8703,ESP,1:32.492,,
0,6,1,,198,SalvijusRAMANAUSKAS,9119,LTU,1:32.637,,
1,1,2,,16,DavideVISCARDI,7440,ITA,1:27.526,,
1,2,4,,36,RobertsZVEJNIEKS,8490,LAT,1:27.635,,
1,3,3,,151,RyanMcANUFF,9197,IRL,1:27.718,,
1,4,5,,202,DavidCAKO,9209,SRB,1:30.165,,
1,5,1,,170,TomRIETZKE,8563,GER,1:49.847,,
2,1,1,,80,JoshuaCHEETHAM,7925,GBR,1:29.856,,
2,2,2,,111,EinarAGDESTEIN,8701,NOR,1:30.019,,
2,3,3,,115,DavutTAHTACI,8647,TUR,1:30.136,,
2,4,5,,39,EdinBRANKOVIC,7256,BIH,1:30.360,,
2,5,4,,205,NEMIRONikita,9212,UKR,1:30.525,,
3,1,1,,22,JensALMEY,8595,BEL,1:29.331,,
3,2,5,,40,VincentJEANNE,7890,FRA,1:29.477,,
3,3,3,,46,KlaudioNASRI,8540,BUL,1:30.018,,
3,4,2,,182,BartoszKONOPKO,7169,POL,1:30.095,,
3,5,4,,162,FiratYARDIMCI,8520,TUR,1:30.462,,
