race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,149,AlexanderFATHOULLIN,8546,CAN,42.196,Q
0,2,4,,20,FreekvanderWART,7269,NED,42.213,Q
0,3,2,,151,FERCOQQuentin,8605,FRA,42.590,q
0,4,3,,75,SatoshiSAKASHITA,6183,JPN,notime,
1,2,1,,4,HAMELINCharles,6610,CAN,42.042,Q
1,3,4,,28,KeithCARROLL,8449,USA,42.323,q
1,PEN,2,,27,DmitryMIGUNOV,7755,RUS,PEN,
2,1,1,,19,SamuelGIRARD,8600,CAN,41.151,Q
2,2,2,,131,ArtemKOZLOV,8638,RUS,41.516,Q
2,3,3,,18,LEPAPESebastien,7554,FRA,41.667,q
2,4,4,,71,AZHGALIYEVAbzal,7685,KAZ,41.681,
3,1,4,,162,KIMHanwool,9005,KOR,41.334,Q
3,2,3,,57,CHENGuang,8387,CHN,41.664,Q
3,3,2,,12,BREEUWSMADaan,7218,NED,53.852,
3,4,1,,48,ShaoangLIU,8564,HUN,54.835,
4,1,1,,44,VladimirGRIGOREV,7826,RUS,41.380,Q
4,2,2,,30,NIKISHADenis,8396,KAZ,41.480,Q
4,3,3,,7,SHIJingnan,7728,CHN,41.571,q
4,4,4,,11,SEOYiRa,7940,KOR,41.867,
