race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,167,NielsKERSTHOLT,7067,NED,44.172,Q
0,2,1,,157,EvgeniiKOZULIN,7272,RUS,44.209,Q
0,3,3,,172,SerhiyLIFYRENKO,6826,UKR,44.247,
0,4,4,,154,BlakeSKJELLERUP,6549,NZL,50.547,
1,1,1,,182,LIUXiaoLiang,6233,CHN,43.168,Q
1,2,2,,144,SatoshiSAKASHITA,6183,JPN,43.247,Q
1,3,3,,127,RobertBECKER,7258,GER,44.277,
2,1,2,,133,PaulWORTH,6802,GBR,43.338,Q
2,2,3,,168,ThomasMOGENDORFF,6814,NED,43.635,Q
2,3,4,,170,DmytroPOLTAVETS,7221,UKR,44.207,
2,4,1,,103,ElliottSHRIANE,6846,AUS,44.742,
3,1,3,,145,SatoruTERAO,6320,JPN,43.217,Q
3,2,2,,121,MatthieudeBOISSET,6467,FRA,43.824,Q
3,3,4,,162,VitalyMIKHEENKOV,6234,RUS,43.928,q
3,4,1,,173,VolodymyrCHERNEGA,6041,UKR,43.947,
4,1,2,,123,ThibautFAUCONNET,6785,FRA,43.421,Q
4,2,1,,141,JumpeiYOSHIZAWA,6577,JPN,43.515,Q
4,3,3,,166,MikeWESTERMAN,7116,NED,43.589,q
