race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,73,YOSHINAGAKazuki,8745,JPN,1:38.348,,
0,2,4,,29,ANIKEJRafal,8749,POL,1:38.541,,
0,3,2,,212,HazimSHAHRUM,9272,MAS,1:42.738,,
0,PEN,1,,214,TarikOMERAGIC,8533,BIH,PEN,,
1,1,1,,35,PierreBODA,7588,AUS,1:37.788,,
1,2,3,,37,EinarAGDESTEIN,8701,NOR,1:38.064,,
1,3,2,,54,LucasNG,8067,SGP,1:38.364,,
1,4,4,,184,ARADHYAAkash,7739,IND,1:38.551,,
2,1,1,,85,YauheniRYZHOU,7772,BLR,1:30.199,,
2,2,2,,36,RyanMcANUFF,9197,IRL,1:30.650,,
2,3,4,,164,JasonCLAGUE,8636,NZL,1:32.016,,
2,4,3,,201,DJORDJEVICJovan,9295,SRB,1:33.239,,
2,5,5,,165,TSANGKeiWingKelvin,7735,HKG,1:39.498,,
3,1,3,,129,FabriceDUFBERGSUH,8642,SWE,1:35.457,,
3,2,2,,38,SCHUBERTChristoph,7734,GER,1:35.579,,
3,3,5,,45,ANDERMANNDominic,8078,AUT,1:36.237,,
3,4,1,,166,NicolasLABORDE,9096,COL,1:37.002,,
3,PEN,4,,50,GEORGIEVDimitar,8541,BUL,PEN,,
4,1,5,,183,CsabaBURJAN,7738,HUN,1:41.193,,
4,2,2,,177,HANDEIOleh,9073,UKR,1:41.274,,
4,3,3,,123,PETREWard,8708,BEL,1:42.139,,
4,4,4,,47,SUJun-Peng,8643,TPE,1:42.266,,
4,DNS,1,,30,JUNGHyunWoo(Andy),8575,AUS,DNS,,
5,1,3,,64,DIONPascal,8999,CAN,1:27.762,,
5,2,5,,27,DOTTITommaso,7604,ITA,1:54.882,,
5,DNF,1,,23,RobertsZVEJNIEKS,8490,LAT,DNF,,
5,DNS,4,,13,J.R.CELSKI,7279,USA,DNS,,
5,PEN,2,,28,MaksimSIARHEYU,7771,BLR,PEN,,
