season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,1,1,3,,304,JAPAN,7304,JPN,4:15.497,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,1,2,1,,308,RUSSIA,7315,RUS,4:15.604,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,1,3,2,,309,UNITEDSTATES,7316,USA,4:15.693,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,1,4,4,,306,NETHERLANDS,7322,NED,4:16.039,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,2,1,4,,305,KOREA,7314,KOR,4:11.570,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,2,3,2,,301,CANADA,7312,CAN,4:12.908,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",3000mRelay,w,Semifinals,2,4,3,,303,HUNGARY,7323,HUN,4:19.126,QB
