race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,213,ThomasInsukHONG,8084,USA,1:29.539,Q,
0,2,1,,177,EMONSFriso,9276,NED,1:29.666,Q,
0,3,5,,116,KaloyanANGELOV,9221,BUL,1:35.300,,
0,4,3,,159,GALIAKHMETOVAdil,9260,KAZ,1:52.982,ADV,
0,PEN,4,,123,WANGHaotian,9230,CHN,PEN,,
1,1,5,,157,YOSHINAGAKazuki,8745,JPN,1:30.053,Q,
1,2,3,,215,BenjaminTHORNOCK,9147,USA,1:32.466,Q,
1,3,2,,115,GeorgiORLOV,8460,BLR,1:54.138,,
1,4,1,,151,PietroMARINELLI,9249,ITA,2:08.073,ADV,
1,PEN,4,,189,AdamTIMAR,8637,ROU,PEN,,
2,1,2,,136,MOODYJonathan,9102,GBR,1:35.160,Q,
2,2,1,,207,DavutTAHTACI,8647,TUR,1:35.236,Q,
2,3,3,,140,IvanRADEVIC,9242,GER,1:35.477,,
2,4,5,,187,TamasANTAL,9128,ROU,1:35.983,,
2,5,4,,110,MakKRSTIC,8597,BIH,1:44.825,,
3,1,5,,161,SHAMUKHANOVYerkebulan,8672,KAZ,1:32.936,Q,
3,2,1,,150,MarkCHONG,9109,ITA,1:33.147,Q,
3,3,3,,101,DenaliBLUNDEN,9081,AUS,1:34.471,ADV,
3,4,4,,147,KavirajPrithviCOIMBATOREASHOK,9245,IND,1:46.943,,
3,PEN,2,,172,MURPHYPeter,9269,LUX,PEN,,
4,1,5,,180,ZacharyBIGGS,8635,NZL,1:29.637,Q,
4,2,1,,167,KRUZBERGSKarlis,8629,LAT,1:29.712,Q,
4,3,2,,179,BramSTEENAART,9278,NED,1:29.794,,
4,4,4,,202,SUJun-Peng,8643,TPE,1:31.959,,
4,5,3,,106,LIUHeinrich,9082,AUT,1:40.157,,
5,1,5,,163,PARKNohWon,9265,KOR,1:30.439,Q,
5,2,2,,124,WANGPengyu,9231,CHN,1:30.465,Q,
5,3,1,,206,TunaySIMSEK,9010,TUR,1:32.174,,
5,4,3,,145,TIBORCZDaniel,9106,HUN,1:32.620,,
5,5,4,,126,JanPOSAVEC,9234,CRO,1:43.819,,
6,1,3,,108,DESMETStijn,8706,BEL,1:30.584,Q,
6,2,1,,203,LINXian-You,9299,TPE,1:31.420,Q,
6,3,5,,196,DJORDJEVICJovan,9295,SRB,1:37.067,,
6,4,4,,168,KRUZBERGSRoberts,9117,LAT,2:03.790,ADV,
6,PEN,2,,214,BrandonKIM,9303,USA,PEN,,
7,1,1,,119,Marc-OlivierLEMAY,9093,CAN,1:33.199,Q,
7,2,5,,134,CyprienVACHERON,8733,FRA,1:33.285,Q,
7,3,3,,188,AttilaSZASZ,9130,ROU,1:33.555,,
7,4,4,,105,ANDERMANNNico,8720,AUT,1:42.311,,
7,5,2,,127,StriborSUMAN,9235,CRO,1:43.385,,
8,1,2,,144,AndrasSZIKLASI,9053,HUN,1:32.353,Q,
8,2,4,,211,NEMIRONikita,9212,UKR,1:32.562,Q,
8,3,5,,205,HazarKARAGOL,9009,TUR,1:36.477,,
8,4,1,,142,TSANGKeiWingKelvin,7735,HKG,1:36.889,,
8,5,3,,175,KHALILKhairilRidhwan,9271,MAS,1:42.486,,
9,1,1,,156,KiichiSHIGEHIRO,9110,JPN,1:38.116,Q,
9,2,5,,132,ClementFLORAC,8732,FRA,1:38.477,Q,
9,3,2,,171,AugustinGERE,9270,LUX,1:39.353,,
9,4,4,,185,KrystianGISZKA,9285,POL,1:39.934,,
9,5,3,,195,LovroZGOZNIK,9292,SLO,1:47.184,,
10,1,2,,131,FERCOQQuentin,8605,FRA,1:30.049,Q,
10,2,1,,190,SITNIKOVPavel,9133,RUS,1:30.151,Q,
10,3,4,,176,JasperBRUNSMANN,9122,NED,1:34.538,,
10,4,3,,197,MichalCUJA,8754,SVK,1:36.221,,
10,5,5,,148,AshwinCalenDSILVA,9246,IND,1:40.892,,
11,1,3,,208,HANDEIOleh,9073,UKR,1:32.747,Q,
11,2,2,,170,SalvijusRAMANAUSKAS,9119,LTU,1:32.773,Q,
11,3,1,,149,SeanMcANUFF,9198,IRL,1:32.922,,
11,4,4,,113,LAHIMAKHAYIvan,8652,BLR,1:35.967,,
11,5,5,,117,GeorgiTSVETKOV,9222,BUL,1:45.743,,
12,1,1,,152,LorenzoMORRONE,9250,ITA,1:32.736,Q,
12,2,3,,109,GuillianvanWAASDIJK,9218,BEL,1:35.271,Q,
12,3,4,,141,CHUSidneyK,9056,HKG,1:36.338,ADV,
12,4,5,,111,TarikOMERAGIC,8533,BIH,1:38.150,,
12,PEN,2,,169,RobertsZVEJNIEKS,8490,LAT,PEN,,
13,2,1,,122,JIAHaidong,9229,CHN,1:31.514,Q,
13,3,5,,138,LucaLOEFFLER,9241,GER,1:33.981,,
13,4,3,,129,RafaelHEREDIA-BARBA,9098,ESP,1:37.346,,
13,5,2,,104,LiamO'BRIEN,9163,AUS,2:11.169,,
14,1,3,,164,KIMSiUn,8626,KOR,1:28.980,Q,
14,2,4,,160,YevgeniyREBIK,8714,KAZ,1:29.651,Q,
14,3,5,,199,JacobJANSSON,8589,SWE,1:29.987,,
14,4,1,,186,BartoszBIELECKI,9208,POL,1:31.873,,
14,5,2,,201,LINChun-Chieh,8756,TPE,1:38.015,,
15,1,2,,162,MOONWonJun,9264,KOR,1:31.880,Q,
15,2,4,,102,BLUNDENKeanu,8593,AUS,1:32.208,Q,
15,3,5,,135,JackBURROWS,9101,GBR,1:33.163,,
15,4,1,,114,VladislavMIKHAILOV,9086,BLR,1:34.728,,
15,5,3,,198,OliverRINGER,8755,SVK,1:37.914,,
16,1,1,,192,ArtemDERKACH,9288,RUS,1:28.499,Q,
16,2,4,,118,GibsonLaurentHIMBEAULT,9226,CAN,1:28.747,Q,
16,3,5,,184,ANIKEJRafal,8749,POL,1:29.510,q,
16,4,3,,194,BorLukaURLEP,8753,SLO,1:37.140,,
