season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,1,1,1,,4,EvgeniaRADANOVA,6775,BUL,44.807,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,1,2,2,,33,SarahLINDSAY,6056,GBR,44.884,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,1,3,4,,12,IvanieBLONDIN,6140,CAN,48.398,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,1,4,3,,59,EkaterinaBELOVA,6190,RUS,1:04.482,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,2,1,1,,10,JessicaGREGG,6141,CAN,45.241,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,2,2,3,,69,LezleighJAWORSKI,6842,USA,46.143,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,2,3,2,,31,SusanneRUDOLPH,6362,GER,1:02.864,ADV
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,2,DQ,4,,39,MaraZINI,6326,ITA,DQ,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,3,2,2,,49,JEONJi-Soo,6232,KOR,44.640,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,3,3,4,,25,KaterinaNOVOTNA,6647,CZE,45.032,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,3,4,3,,32,TinaGRASSOW,6855,GER,47.203,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,4,1,1,,36,AriannaFONTANA,6227,ITA,45.400,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,4,2,4,,47,KIMMin-Jung,6831,KOR,45.556,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,4,3,2,,19,CHENGXiaoLei,7094,CHN,45.922,
2006-2007,"ISU World Cup 2006/2007, Canada, Saguenay",500m(2),w,QuarterFinals,4,4,3,,9,AnneMALTAIS,6355,CAN,59.739,
