race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,125,MaximeCHATAIGNIER,6106,FRA,1:28.308,Q,
0,2,2,,145,BYKANOVVladislav,6178,ISR,1:28.584,Q,
0,3,5,,156,KNEGTSjinkie,7352,NED,1:28.633,,
0,4,3,,136,PaulHERRMANN,6803,GER,1:28.929,,
0,5,4,,117,AssenPANDOV,6778,BUL,1:28.983,,
1,1,3,,126,ThibautFAUCONNET,6785,FRA,1:28.190,Q,
1,2,1,,155,NielsKERSTHOLT,7067,NED,1:28.279,Q,
1,3,4,,147,DOTTITommaso,7604,ITA,1:28.301,,
1,4,2,,132,RichardSHOEBRIDGE,7825,GBR,1:28.991,,
1,5,5,,158,AdamFILIPOWICZ,6156,POL,1:29.896,,
2,2,3,,165,SemenELISTRATOV,7293,RUS,1:28.239,Q,
2,3,1,,157,FreekvanderWART,7269,NED,1:28.301,,
2,4,4,,138,RobertSEIFERT,6176,GER,1:29.361,,
2,5,2,,122,VojtechLOUDIN,7597,CZE,1:35.161,,
3,1,2,,134,JackWHELBOURNE,7437,GBR,1:28.013,Q,
3,2,1,,169,RuslanZAKHAROV,6935,RUS,1:28.148,Q,
3,3,4,,148,EdoardoREGGIANI,7161,ITA,1:29.757,,
3,4,5,,140,BenceBERES,7438,HUN,1:29.775,,
3,5,3,,137,TorstenKROEGER,7141,GER,1:29.895,,
