season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,1,1,4,,198,GERMANY,7313,GER,4:20.420,Q,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,1,2,1,,204,RUSSIA,7315,RUS,4:20.528,Q,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,1,3,2,,201,ITALY,7317,ITA,4:32.523,ADV,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,1,DQ,3,,199,GREATBRITAIN,7331,GBR,DQ,,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,2,1,4,,200,HUNGARY,7323,HUN,4:22.675,Q,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,2,2,2,,202,NETHERLANDS,7322,NED,4:23.102,Q,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,2,3,1,,203,POLAND,7332,POL,4:29.778,,
2008-2009,"2009 ISU European Championships, Italy",3000MRelay,w,Semifinals,2,4,3,,197,BULGARIA,7335,BUL,4:30.579,,
