season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,1,1,4,,153,KIMSiUn,8626,KOR,2:44.421,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,1,2,3,,54,ColeKRUEGER,7762,USA,2:44.556,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,1,3,1,,14,ViktorKNOCH,6177,HUN,2:44.883,QB
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,1,4,2,,6,ShaolinSandorLIU,7928,HUN,3:15.298,ADA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,1,PEN,5,,151,ANKai,9168,CHN,PEN,
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,1,2,,8,HANTianyu,8388,CHN,2:39.604,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,2,1,,155,LIMYongJin,8767,KOR,2:39.675,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,3,3,,48,ShaoangLIU,8564,HUN,2:39.727,QB
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,4,6,,156,ChrisCREVELING,8440,USA,2:40.177,QB
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,5,5,,154,LEESeonghun,9116,KOR,2:40.871,
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,2,6,4,,32,JUNGHyunWoo(Andy),8575,AUS,2:41.917,
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,3,1,5,,7,SHIJingnan,7728,CHN,2:20.027,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,3,2,4,,80,VincentJEANNE,7890,FRA,2:20.267,QA
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,3,3,2,,3,WUDajing,7729,CHN,2:20.863,QB
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,3,4,1,,18,LEPAPESebastien,7554,FRA,2:21.046,QB
2015-2016,ISU Shanghai Trophy 2016,1500m,m,Semifinals,3,5,3,,105,XUHongzhi,8070,CHN,2:28.393,
