race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,6,,,YANGAYang,6649,CHN,2:28.525,
0,3,4,,,ChikageTANAKA,6314,JPN,2:29.686,
0,4,2,,,AmyPETERSON,6528,USA,2:30.184,
0,5,3,,,AnniePERREAULT,6660,CAN,2:30.775,
0,6,5,,,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:38.780,
1,1,7,,,EvgeniaRADANOVA,6775,BUL,2:24.917,
1,2,2,,,JOOMin-Jin,6616,KOR,2:25.821,
1,3,6,,,IkueTESHIGAWARA,6315,JPN,2:26.000,
1,4,1,,,MaraZINI,6326,ITA,2:26.757,
1,5,3,,,JulieGOSKOWICZ,6939,USA,2:26.809,
1,6,5,,,SarahLINDSAY,6056,GBR,2:33.074,
1,DQ,4,,,SUNDandan,6653,CHN,DQ,
2,1,3,,,CHOIMin-Kyung,6548,KOR,2:40.146,
2,2,6,,,YANGsYang,6651,CHN,2:40.241,
2,3,4,,,KatiaZINI,6076,ITA,2:40.906,
2,4,1,,,DanielleMOLENDIJK,6537,NED,2:41.220,
2,5,2,,,CarolineHALLISEY,6529,USA,2:42.491,
2,DQ,5,,,AmelieGOULET-NADON,6661,CAN,DQ,
