race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,153,SINdaWoon,8035,KOR,2:17.917,Q,
0,2,2,,109,OlivierJEAN,6756,CAN,2:18.245,Q,
0,3,1,,170,TravisJAYNER,6300,USA,2:18.303,,
0,4,4,,114,GONGQiuwen,7593,CHN,2:18.392,,
0,5,3,,138,YuzoTAKAMIDO,7158,JPN,2:18.400,,
0,6,6,,145,NielsKERSTHOLT,7067,NED,2:18.720,,
1,1,1,,108,HAMELINCharles,6610,CAN,2:16.697,Q,
1,3,4,,159,SemenELISTRATOV,7293,RUS,2:16.897,,
1,4,2,,115,CHENDequan,7918,CHN,2:17.782,,
1,5,3,,169,SimonCHO,7188,USA,2:17.794,,
1,6,6,,139,DaisukeUEMURA,6118,JPN,2:18.917,,
1,7,7,,143,SAULITISJekabs,7267,LAT,2:22.375,,
2,1,1,,151,NOHJinkyu,7749,KOR,2:16.305,Q,
2,2,6,,157,VladimirGRIGOREV,7826,RUS,2:17.433,Q,
2,3,4,,112,GuillaumeBASTILLE,6166,CAN,2:18.066,,
2,4,3,,102,LachlanHAY,6845,AUS,2:18.372,,
2,5,2,,121,ThibautFAUCONNET,6785,FRA,2:20.493,,
2,6,5,,144,KNEGTSjinkie,7352,NED,2:31.713,ADV,
2,PEN,7,,113,LIANGWenhao,7594,CHN,PEN,,
