season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,1,2,3,,93,DenisBELLOTTI,6807,ITA,1:28.201,Q,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,1,3,1,,98,HaraldsSILOVS,6458,LAT,1:28.509,ADV,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,1,DQ,5,,76,SebastianPRAUS,6364,GER,DQ,,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,1,DQ,4,,81,JonELEY,6592,GBR,DQ,,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,2,1,2,,95,CONFORTOLAYuri,6561,ITA,1:30.459,Q,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,2,2,1,,77,TysonHEUNG,6240,GER,1:30.609,Q,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,2,3,4,,87,ViktorKNOCH,6177,HUN,1:32.934,,
2006-2007,"2007 ISU European Championships, Great Britain",1000m,m,SemiFinals,2,DQ,3,,63,WimdeDEYNE,6699,BEL,DQ,,
