season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,1,1,2,,4,vanRUIJVENLara,7710,NED,1:32.862,QA
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,1,2,3,,118,ZHANGYuting,9331,CHN,1:32.873,QA
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,1,3,1,,6,PROSVIRNOVASofia,8509,RUS,1:34.073,QB
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,1,4,5,,76,MANOILOVAKatrin,8539,BUL,1:34.216,QB
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,1,PEN,4,,17,SANTOSKristen,8527,USA,PEN,
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,2,1,3,,163,LEEYuBin,9112,KOR,1:31.483,QA
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,2,2,2,,45,ZHANGChutong,9452,CHN,1:32.142,QA
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,2,3,4,,29,MALISZEWSKANatalia,8437,POL,1:32.266,qA
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,2,4,5,,117,DOAKRikki,9601,CAN,1:32.324,QB
2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1000m(1),w,Semifinals,2,5,1,,20,QUChunyu,8071,CHN,1:33.713,qB
