race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,7,HAMELINCharles,6610,CAN,42.629,Q
0,2,1,,117,ShaniDAVIS,6498,USA,43.104,Q
0,3,3,,99,YevgenYAKOVLEV,6751,UKR,43.304,
0,4,4,,76,NikolaySTANCHEV,7045,BUL,44.425,
1,1,1,,84,LIJiajun,7095,CHN,43.560,Q
1,2,3,,39,TakehiroKODERA,6324,JPN,43.649,Q
1,3,2,,49,ThomasBAUER,7092,GER,43.687,
1,4,4,,21,CeesJUFFERMANS,6072,NED,43.862,
1,5,5,,75,AssenPANDOV,6778,BUL,43.938,
2,1,1,,65,PieterGYSEL,6425,BEL,43.904,Q
2,2,2,,37,TakafumiNISHITANI,6323,JPN,43.968,Q
2,3,5,,25,SaschaLAUBER,6634,SUI,44.101,
2,4,4,,73,KirilPANDOV,6779,BUL,44.669,
2,DNF,3,,47,SebastianPRAUS,6364,GER,DNF,
3,1,1,,64,WimdeDEYNE,6699,BEL,42.612,Q
3,2,2,,88,SUIBaoKu,6416,CHN,43.187,Q
3,3,3,,118,AlexIZYKOWSKI,6627,USA,43.282,
3,4,4,,30,BlakeSKJELLERUP,6549,NZL,43.754,
4,1,2,,9,Francois-LouisTREMBLAY,6704,CAN,42.839,Q
4,2,3,,86,LIHaonan,6658,CHN,43.034,Q
4,3,1,,22,DaveVERSTEEG,6540,NED,43.468,
4,4,4,,29,MatthewFULLER,6448,NZL,44.722,
5,1,1,,115,ApoloAntonOHNO,6497,USA,43.668,Q
5,2,2,,107,ThibautFAUCONNET,6785,FRA,43.740,Q
5,3,4,,51,MarkMcNEE,6432,AUS,43.771,
5,4,3,,96,SergeyPRANKEVICH,7048,RUS,44.161,
6,2,2,,58,JonELEY,6592,GBR,42.819,Q
6,3,1,,95,YaroslavKARPOUKHIN,6445,RUS,43.492,
6,4,3,,101,VolodymyrCHERNEGA,6041,UKR,43.648,
7,1,1,,46,ArianNACHBAR,6637,GER,42.549,Q
7,2,2,,36,SatoruTERAO,6320,JPN,42.794,Q
7,3,3,,97,AlexanderGERTSIKOV,6570,RUS,43.321,
7,4,4,,28,MarkJACKSON,6941,NZL,43.684,
