race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,132,FrancoisHAMELIN,6167,CAN,1:27.987,Q,
0,2,3,,178,NielsKERSTHOLT,7067,NED,1:28.574,Q,
0,3,5,,189,DmytroPOLTAVETS,7221,UKR,1:29.420,,
0,4,1,,123,EdinBRANKOVIC,7256,BIH,1:29.648,,
0,5,4,,155,LUIPanToBarton,7551,HKG,1:29.743,,
1,2,2,,136,HANJialiang,6168,CHN,1:28.147,Q,
1,3,5,,141,VojtechLOUDIN,7597,CZE,1:29.463,,
1,4,1,,121,MatthiasSTELZMUELLER,7181,AUT,1:30.894,,
1,5,3,,142,AlvaroPENA,7791,ESP,1:43.418,,
2,1,2,,137,LIANGWenhao,7594,CHN,1:31.374,Q,
2,2,5,,167,YumaSAKURAI,6182,JPN,1:31.896,Q,
2,3,1,,157,OLAHBence,7439,HUN,1:32.012,,
2,4,3,,186,TSAIPing-Yuan,6583,TPE,1:35.629,,
2,DQ,4,,183,ViacheslavKURGINIAN,6934,RUS,DQ,,
3,1,2,,175,HaraldsSILOVS,6458,LAT,1:28.801,Q,
3,2,4,,151,TysonHEUNG,6240,GER,1:29.100,Q,
3,3,1,,156,BenceBERES,7438,HUN,1:30.214,,
3,4,3,,124,SiarheiYAKUSHKOU,6923,BLR,1:30.478,,
4,1,1,,144,MaximeCHATAIGNIER,6106,FRA,1:26.645,Q,
4,2,4,,163,NicolaRODIGARI,6332,ITA,1:26.730,Q,
4,3,3,,185,MilosVIGAS,6132,SVK,1:28.189,,
4,4,2,,180,BlakeSKJELLERUP,6549,NZL,1:29.434,,
5,1,3,,143,ThibautFAUCONNET,6785,FRA,1:29.756,Q,
5,2,4,,192,JordanMALONE,6201,USA,1:29.844,Q,
5,3,1,,145,JonELEY,6592,GBR,1:30.115,,
5,4,2,,169,NurbergenZHUMAGAZIYEV,7349,KAZ,1:30.452,,
6,1,4,,131,HAMELINCharles,6610,CAN,1:29.739,Q,
6,2,1,,177,KNEGTSjinkie,7352,NED,1:29.798,Q,
6,3,2,,184,SemenELISTRATOV,7293,RUS,1:29.934,,
6,4,3,,181,BartoszKONOPKO,7169,POL,1:30.390,,
7,1,2,,191,J.R.CELSKI,7279,USA,1:33.108,Q,
7,2,4,,166,TakahiroFUJIMOTO,6277,JPN,1:33.238,Q,
7,3,3,,126,AssenPANDOV,6778,BUL,1:33.625,,
7,4,1,,125,AliaksandrANTANENKA,6850,BLR,1:34.416,,
8,1,1,,172,KWAKYoon-Gy,6120,KOR,1:27.958,Q,
8,2,4,,168,AydarBEKZHANOV,7623,KAZ,1:28.268,Q,
8,3,5,,158,BYKANOVVladislav,6178,ISR,1:28.430,,
8,4,2,,187,SelimTANRIKULU,7760,TUR,1:34.004,,
8,5,3,,176,JanisPIUSS,7179,LAT,1:50.519,,
9,1,4,,133,Francois-LouisTREMBLAY,6704,CAN,1:27.830,Q,
9,2,2,,122,PieterGYSEL,6425,BEL,1:27.856,Q,
9,3,1,,146,JackWHELBOURNE,7437,GBR,1:27.972,,
9,4,5,,190,OleksiyKOSHELENKO,7121,UKR,1:29.593,,
9,5,3,,188,MyukerremTOP,7786,TUR,1:53.465,,
10,1,3,,171,SUNGSi-Bak,6811,KOR,1:30.075,Q,
10,2,1,,160,CONFORTOLAYuri,6561,ITA,1:30.161,Q,
10,3,2,,182,JakubJAWORSKI,6816,POL,1:30.261,,
10,4,5,,120,AndrePULEC,6054,AUT,1:30.959,,
10,5,4,,159,AlexanderSELEZNOV,6204,ISR,1:34.783,,
11,1,3,,193,TravisJAYNER,6300,USA,1:27.870,Q,
11,2,2,,150,PaulHERRMANN,6803,GER,1:28.057,Q,
11,3,4,,165,YuzoTAKAMIDO,7158,JPN,1:28.223,,
11,4,1,,179,MarkJACKSON,6941,NZL,1:28.407,,
