season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,1,1,2,,49,ZAKHAROVAEvgeniya,7715,RUS,1:35.807,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,1,2,3,,51,YouYoungCHEA,8380,USA,1:35.950,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,1,3,1,,6,AudreyPHANEUF,8360,CAN,1:36.080,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,1,4,4,,32,IlzeURTANE,7982,LAT,1:36.878,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,2,1,3,,3,DeannaLOCKETT,7956,AUS,1:36.105,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,2,2,1,,9,GUOYihan,8364,CHN,1:36.129,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,2,3,2,,7,CourtneySHMYR,7961,CAN,1:36.911,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,2,4,4,,30,AnnaSAMARINA,7707,KAZ,1:40.591,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,3,1,5,,43,HWANGHyunSun,7713,KOR,1:37.129,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,3,2,4,,38,vanRUIJVENLara,7710,NED,1:38.988,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,3,3,1,,45,TundeBALAZS,7883,ROU,1:40.047,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,3,4,2,,14,CHUNG_FALSCHHsiao-Ying,8367,TPE,1:55.860,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,3,5,3,,50,DeannaSEE,8379,SGP,notime,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,4,1,4,,10,HANYuTong,8365,CHN,1:37.592,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,4,2,1,,53,SarahCHEN,7722,USA,1:37.950,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,4,3,5,,36,AnjaCHONG,8064,MAS,1:50.186,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Heats,4,4,2,,40,AgnieszkaTAWREL,7874,POL,2:14.128,,
