race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,127,IanUPCOTT,7257,GBR,2:26.549,Q
0,2,2,,138,CONFORTOLAYuri,6561,ITA,2:26.663,Q
0,3,3,,132,ChristophMILZ,6175,GER,2:26.803,Q
0,4,5,,152,AndreySTARZHINSKIY,7744,KAZ,2:27.542,
0,5,4,,102,RonaldCALDECUTT,7589,AUS,2:28.507,
1,1,3,,114,SONGWeilong,7156,CHN,2:22.721,Q
1,2,2,,159,ChristiaanBOKKERINK,7611,NED,2:22.804,Q
1,3,1,,169,ViacheslavKURGINIAN,6934,RUS,2:22.859,Q
1,4,5,,135,LUIPanToBarton,7551,HKG,2:25.128,
1,5,4,,166,JamieSUTTON,7937,NZL,2:25.473,
1,6,6,,149,DanabekKHAIROV,7628,KAZ,2:25.840,
2,1,4,,121,VincentJEANNE,7890,FRA,2:26.949,Q
2,2,3,,103,LachlanHAY,6845,AUS,2:27.093,Q
2,3,5,,126,PaulSTANLEY,7054,GBR,2:27.179,Q
2,4,2,,117,MilosAPELTAUER,7896,CZE,2:27.189,
2,5,1,,176,John-HenryKRUEGER,7763,USA,2:54.062,
3,1,3,,170,RuslanZAKHAROV,6935,RUS,2:30.577,Q
3,2,6,,128,JackWHELBOURNE,7437,GBR,2:30.586,Q
3,3,4,,173,KyleCARR,6134,USA,2:30.705,Q
3,4,1,,113,CHENDequan,7918,CHN,2:30.814,
3,5,2,,147,FedorANDREYEV,7745,KAZ,2:33.226,
3,6,5,,161,deLAATItzhak,7746,NED,2:33.484,
