race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,,KIMMin-Jee,6614,KOR,47.273,
0,2,1,,,YokoIIZUKA,6313,JPN,47.543,
0,3,2,,,AnoukWIEGERS,6536,NED,47.693,
0,4,4,,,LucieSVITILOVA,6474,CZE,47.726,
1,1,1,,,CHOHa-Ri,7028,KOR,46.809,
1,2,2,,,WANGWei,6575,CHN,47.131,
1,3,3,,,KiraFLING,6055,USA,54.130,
1,4,4,,,KaterinaNOVOTNA,6647,CZE,1:13.082,
2,1,4,,,WANGMeng,6594,CHN,46.072,
2,2,1,,,TOTHKylee,6601,CAN,46.248,
2,3,2,,,MyrtilleGOLLIN,6714,FRA,46.594,
2,4,3,,,MiyukiOZAWA,6317,JPN,47.166,
3,1,3,,,YEOSoo-Yeon,7070,KOR,46.515,
3,2,4,,,ZHUMiLei,6576,CHN,46.518,
3,3,1,,,MariaGARCIA,7082,USA,59.506,
3,DQ,2,,,EmilieNADEAU-BENOIT,7073,CAN,DQ,
