race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,481,ColeKRUEGER,7762,USA,2:19.545,Q
0,2,6,,414,SHIJingnan,7728,CHN,2:19.877,Q
0,3,2,,451,KuandykSULEYMENOV,8624,KAZ,2:20.248,Q
0,4,4,,428,PaulSTANLEY,7054,GBR,2:20.859,
0,5,5,,478,FiratYARDIMCI,8520,TUR,notime,
0,6,1,,423,NAVARROTristan,8559,FRA,notime,
1,1,5,,430,CsabaBURJAN,7738,HUN,2:26.218,Q
1,2,4,,472,KirillSHASHIN,7944,RUS,2:26.429,Q
1,3,1,,465,MarkPRINSEN,7936,NED,2:26.527,Q
1,4,2,,440,NicolaRODIGARI,6332,ITA,2:26.777,
1,5,3,,404,ArmstrongLAZENBY,7968,AUS,2:28.045,
1,6,6,,424,JoshuaCHEETHAM,7925,GBR,2:28.626,
2,1,2,,480,KeithCARROLL,8449,USA,2:26.257,Q
2,2,3,,443,YoshiakiOGURO,7743,JPN,2:26.294,Q
2,3,1,,462,deLAATItzhak,7746,NED,2:26.478,Q
2,4,5,,434,AlexVARNYU,8337,HUN,2:28.047,
2,5,4,,467,RafalGRYCNER,8503,POL,2:28.655,
2,6,6,,477,SelimTANRIKULU,7760,TUR,2:33.441,
3,1,4,,416,XUHongzhi,8070,CHN,2:19.020,Q
3,2,1,,410,SamuelGIRARD,8600,CAN,2:19.092,Q
3,3,3,,449,KAZHGALINurtilek,8676,KAZ,2:20.100,Q
3,4,6,,475,MenderesEREN,8351,TUR,2:21.925,
3,5,2,,402,NathanielHENRY,7966,AUS,2:45.894,
3,6,5,,463,KoenHAKKENBERG,7610,NED,notime,
