season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,1,1,2,,,MINRyoung,6619,KOR,1:30.658,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,1,2,1,,,Francois-LouisTREMBLAY,6704,CAN,1:30.873,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,1,3,4,,,SebastianPRAUS,6364,GER,1:31.518,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,1,4,3,,,TCHESHUKINAnton,6896,RUS,1:31.748,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,2,1,3,,,NicolaFRANCESCHINA,6331,ITA,1:31.710,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,2,2,4,,,CeesJUFFERMANS,6072,NED,1:31.819,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,2,3,5,,,OlegGLEBOV,6495,RUS,1:32.497,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,2,4,2,,,MatthewJASPER,7093,GBR,1:32.755,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,2,5,1,,,VladimirTSVETKOV,6706,BUL,1:36.017,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,3,1,3,,,LIJiajun,7095,CHN,1:35.570,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,3,2,4,,,PieterGYSEL,6425,BEL,1:35.611,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,3,3,1,,,MOMSIKSergei,6752,UKR,1:35.811,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,3,4,2,,,NikolayFEDORENKO,6312,KAZ,1:35.926,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,4,2,2,,,Jean-FrancoisMONETTE,7096,CAN,1:32.048,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,4,3,4,,,TomasGRESCHNER,6633,SVK,1:32.371,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,4,4,1,,,KarolBOBOWICZ,6070,POL,1:34.476,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,5,1,5,,,FabioCARTA,6001,ITA,1:31.090,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,5,2,3,,,MathieuTURCOTTE,6705,CAN,1:31.265,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,5,3,4,,,AndreHARTWIG,6635,GER,1:32.304,
2001-2002,2001 World Cup - Sofia,1000M,m,Heats,5,4,1,,,YevgenYAKOVLEV,6751,UKR,1:32.349,
