race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,235,ChrisCREVELING,8440,USA,2:19.960,Q
0,2,1,,194,NOHJinkyu,7749,KOR,2:20.000,Q
0,3,2,,131,FrancoisHAMELIN,6167,CAN,2:20.081,Q
0,4,4,,135,CHENDequan,7918,CHN,2:20.083,
0,5,6,,147,LEPAPESebastien,7554,FRA,2:20.957,
0,6,3,,175,DOTTITommaso,7604,ITA,3:05.203,
1,1,5,,193,LEEHan-Bin,7444,KOR,2:15.462,Q
1,2,2,,149,ThibautFAUCONNET,6785,FRA,2:15.556,Q
1,3,6,,181,YumaSAKURAI,6182,JPN,2:15.561,Q
1,4,4,,130,MichaelGILDAY,6195,CAN,2:15.623,
1,5,1,,213,RuslanZAKHAROV,6935,RUS,2:15.636,
1,6,3,,155,RichardSHOEBRIDGE,7825,GBR,2:17.280,
2,1,5,,217,SemenELISTRATOV,7293,RUS,2:21.408,Q
2,2,1,,237,J.R.CELSKI,7279,USA,2:21.413,Q
2,3,2,,144,MaximeCHATAIGNIER,6106,FRA,2:21.571,Q
2,4,3,,202,NielsKERSTHOLT,7067,NED,2:21.737,
2,5,4,,159,PaulHERRMANN,6803,GER,2:23.468,
3,2,1,,134,HANTianyu,8388,CHN,2:19.566,Q
3,3,3,,199,KNEGTSjinkie,7352,NED,2:19.687,Q
3,4,2,,171,BYKANOVVladislav,6178,ISR,2:19.757,
3,5,4,,173,CONFORTOLAYuri,6561,ITA,2:20.099,
4,1,1,,214,VictorAN,8344,RUS,2:36.339,Q
4,2,3,,238,John-HenryKRUEGER,7763,USA,2:36.400,Q
4,3,5,,195,SINdaWoon,8035,KOR,2:36.515,Q
4,4,2,,166,ViktorKNOCH,6177,HUN,2:36.708,
4,5,4,,178,WATANABEKeita,7605,JPN,2:36.928,
