race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,153,YuzoTAKAMIDO,7158,JPN,2:22.092,Q,
0,2,5,,102,LachlanHAY,6845,AUS,2:22.307,Q,
0,3,6,,130,JonELEY,6592,GBR,2:22.535,Q,
0,4,1,,168,JakubJAWORSKI,6816,POL,2:22.665,,
0,5,4,,124,IvanDOLINIC,6669,CRO,2:28.469,,
0,6,3,,162,SAULITISJekabs,7267,LAT,2:42.439,,
1,1,2,,180,ApoloAntonOHNO,6497,USA,2:18.038,Q,
1,2,1,,121,SONGWeilong,7156,CHN,2:18.176,Q,
1,3,6,,125,BorenZUNAC,6170,CRO,2:22.321,Q,
1,4,5,,142,SubodhBalavantPATIL,6241,IND,2:41.823,,
1,5,4,,104,AndrePULEC,6054,AUT,2:42.251,ADV,
1,DQ,3,,169,DariuszKULESZA,6817,POL,DQ,,
2,1,2,,118,Francois-LouisTREMBLAY,6704,CAN,2:14.652,Q,
2,2,4,,147,NicolaRODIGARI,6332,ITA,2:14.716,Q,
2,3,5,,135,PaulHERRMANN,6803,GER,2:15.817,Q,
2,4,3,,166,MarkJACKSON,6941,NZL,2:16.631,,
2,5,1,,176,DmytroPOLTAVETS,7221,UKR,2:18.498,,
3,1,2,,161,SUNGSi-Bak,6811,KOR,2:24.350,Q,
3,2,1,,138,SebastianPRAUS,6364,GER,2:24.374,Q,
3,3,5,,163,HaraldsSILOVS,6458,LAT,2:24.426,Q,
3,4,3,,112,AssenPANDOV,6778,BUL,2:25.702,,
3,5,4,,171,AndrejVALACH,6963,SVK,2:25.728,,
4,1,3,,116,OlivierJEAN,6756,CAN,2:26.027,Q,
4,2,4,,122,SUIBaoKu,6416,CHN,2:26.029,Q,
4,3,5,,106,WimdeDEYNE,6699,BEL,2:26.215,Q,
4,4,2,,139,PeterDARAZS,6465,HUN,2:26.531,,
4,5,6,,101,JeremyBECK,7283,AUS,2:59.894,,
4,DQ,1,,105,MatthiasSTELZMUELLER,7181,AUT,DQ,,
5,2,2,,149,TakahiroFUJIMOTO,6277,JPN,2:29.270,Q,
5,3,4,,107,PieterGYSEL,6425,BEL,2:29.402,Q,
5,4,3,,173,BLACKBURNMackenzie,7434,TPE,2:30.842,,
5,5,1,,155,AndreySMETANIN,6459,KAZ,2:53.402,,
6,1,3,,128,ThibautFAUCONNET,6785,FRA,2:20.732,Q,
6,2,5,,144,CONFORTOLAYuri,6561,ITA,2:20.783,Q,
6,3,2,,164,NielsKERSTHOLT,7067,NED,2:21.169,Q,
6,4,6,,167,BlakeSKJELLERUP,6549,NZL,2:21.291,,
6,5,1,,127,OndrejSUCHY,7131,CZE,2:22.818,,
6,6,4,,108,EdinBRANKOVIC,7256,BIH,2:25.516,,
7,1,2,,114,HAMELINCharles,6610,CAN,2:22.530,Q,
7,2,4,,131,PaulSTANLEY,7054,GBR,2:23.792,Q,
7,3,6,,113,AsenYORDANOV,6851,BUL,2:26.122,Q,
7,4,1,,174,SUNGChing-Yang,7657,TPE,2:40.443,,
7,5,5,,181,JeffSIMON,7280,USA,2:56.300,ADV,
7,DQ,3,,143,BYKANOVVladislav,6178,ISR,DQ,,
8,1,2,,178,J.R.CELSKI,7279,USA,2:24.237,Q,
8,2,1,,119,HANJialiang,6168,CHN,2:24.363,Q,
8,3,4,,140,ViktorKNOCH,6177,HUN,2:24.470,Q,
8,4,5,,109,AliaksandrANTANENKA,6850,BLR,2:27.114,,
8,5,6,,156,ArturSULTANGALIYEV,6158,KAZ,2:27.376,,
8,6,3,,172,MilosVIGAS,6132,SVK,2:56.102,,
9,1,5,,157,KWAKYoon-Gy,6120,KOR,2:18.607,Q,
9,2,1,,126,VojtechLOUDIN,7597,CZE,2:18.713,Q,
9,3,6,,165,KNEGTSjinkie,7352,NED,2:18.742,Q,
9,4,4,,170,RuslanZAKHAROV,6935,RUS,2:18.857,,
9,5,3,,175,SerhiyLIFYRENKO,6826,UKR,2:22.502,,
9,6,2,,110,ArtsiomPATUTKIN,7655,BLR,2:25.591,,
