race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,,RustySMITH,6496,USA,1:28.579,
0,2,3,,,NicolaRODIGARI,6332,ITA,1:28.668,
0,3,4,,,NickyGOOCH,6640,GBR,1:29.013,
0,4,1,,,MarkMcNEE,6432,AUS,1:31.164,
1,1,3,,,NicolaFRANCESCHINA,6331,ITA,1:30.600,
1,2,1,,,SebastianPRAUS,6364,GER,1:31.488,
1,3,2,,,SimonvanVOSSEL,7098,BEL,1:50.049,
1,DQ,4,,,DaveALLARDICE,6642,GBR,DQ,
2,1,3,,,SatoruTERAO,6320,JPN,1:29.154,
2,2,2,,,MathieuTURCOTTE,6705,CAN,1:29.165,
2,3,4,,,PieterGYSEL,6425,BEL,1:30.272,
2,4,1,,,NikolayFEDORENKO,6312,KAZ,1:30.354,
3,1,3,,,TakafumiNISHITANI,6323,JPN,1:30.839,
3,2,1,,,KarolBOBOWICZ,6070,POL,1:31.152,
3,3,4,,,KrisztianSZABO,6340,HUN,1:31.572,
3,4,2,,,ArianNACHBAR,6637,GER,1:32.208,
4,1,2,,,LEESeung-Jae,6621,KOR,1:31.463,
4,2,4,,,JeanCharlesMATTEI,6057,FRA,1:31.902,
4,3,3,,,RYBALKOAlexander,6074,KAZ,1:32.251,
4,DNF,1,,,PECKAJan,7080,CZE,DNF,
5,1,1,,,HELASHolger,6506,GER,1:32.772,
5,2,4,,,DaveVERSTEEG,6540,NED,1:32.792,
5,3,2,,,GisleTVERLAND,7063,NOR,2:19.841,
5,DQ,3,,,TomIVESON,6898,GBR,DQ,
6,1,3,,,ApoloAntonOHNO,6497,USA,1:31.658,
6,2,2,,,ANYulong,6656,CHN,1:32.119,
6,3,1,,,TomasGRESCHNER,6633,SVK,1:32.209,
6,4,4,,,JonathanCLEINE,6534,NZL,1:33.124,
7,1,2,,,FENGKai,6058,CHN,1:33.318,
7,2,4,,,WimdeDEYNE,6699,BEL,1:33.360,
7,3,3,,,KrystianZDROJKOWSKI,6515,POL,1:33.560,
7,4,1,,,AdamKOVACS,6337,HUN,1:34.022,
8,2,3,,,YugoSHINOHARA,6325,JPN,1:28.687,
8,3,1,,,MOMSIKSergei,6752,UKR,1:29.896,
9,1,4,,,LIJiajun,7095,CHN,1:37.031,
9,2,3,,,MarcGAGNON,6701,CAN,1:37.237,
9,3,2,,,VolodymyrGRYGORIEV,6741,UKR,1:37.376,
9,4,1,,,KirilPANDOV,6779,BUL,1:37.980,
10,1,3,,,MartinJOHANSSON,6509,SWE,1:31.424,
10,2,4,,,LucBRIGATTI,6645,FRA,1:31.810,
10,3,2,,,AlexMcEWAN,6428,AUS,1:33.737,
10,4,1,,,AssenPANDOV,6778,BUL,1:40.886,
11,1,3,,,StevenBRADBURY,6430,AUS,1:33.675,
11,2,2,,,KornelSZANTO,6338,HUN,1:33.786,
11,3,4,,,YevgenYAKOVLEV,6751,UKR,1:33.888,
11,4,1,,,LudwigKRAWCZYK,6748,POL,1:34.366,
12,1,2,,,FabioCARTA,6001,ITA,1:29.766,
12,2,4,,,GregoryDURAND,6646,FRA,1:30.048,
12,3,3,,,DENBRAVEROtto,7074,NED,1:30.397,
12,4,1,,,IvanBELOV,7052,BLR,2:12.278,
13,1,1,,,JonathanGUILMETTE,6702,CAN,1:28.919,
13,2,3,,,CeesJUFFERMANS,6072,NED,1:28.989,
13,3,2,,,MarkJACKSON,6941,NZL,1:29.581,
13,4,4,,,ChristianLUKAS,6631,AUT,1:34.228,
14,1,3,,,MINRyoung,6619,KOR,1:29.090,
14,2,2,,,DanielWEINSTEIN,6940,USA,1:29.228,
14,3,1,,,MatusUZAK,6510,SVK,1:29.430,
14,4,4,,,MiroslavBOIADJIEV,6777,BUL,1:29.520,
