season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,1,2,2,,8,LeaTHIBAULT,8361,CAN,1:35.489,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,1,3,3,,49,ZAKHAROVAEvgeniya,7715,RUS,1:35.515,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,1,4,4,,16,LenkaZAHUMENSKA,7975,CZE,1:36.188,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,1,5,5,,24,KIKUCHISumire,8368,JPN,1:36.733,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,2,1,1,,33,AgneSEREIKAITE,7708,LTU,1:33.933,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,2,2,4,,10,HANYuTong,8365,CHN,1:33.971,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,2,3,3,,46,EkaterinaBARANOK,7822,RUS,1:34.252,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,2,4,2,,22,VALCEPINAArianna,7705,ITA,1:34.962,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,2,5,5,,38,vanRUIJVENLara,7710,NED,1:35.601,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,3,1,2,,12,WANGXue,8363,CHN,1:35.227,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,3,2,4,,41,AHNSeJung,7985,KOR,1:35.384,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,3,3,3,,23,VIVIANIElena,7583,ITA,1:36.267,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,3,4,5,,47,YuliaKICHAPOVA,7714,RUS,1:36.337,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,3,5,1,,51,YouYoungCHEA,8380,USA,1:36.362,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,4,1,4,,43,HWANGHyunSun,7713,KOR,1:33.066,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,4,2,3,,9,GUOYihan,8364,CHN,1:33.201,Q,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,4,3,5,,53,SarahCHEN,7722,USA,1:33.467,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,4,4,1,,17,VeronikaDENES,7394,HUN,1:33.569,,
2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1000M,w,Quarterfinals,4,5,2,,3,DeannaLOCKETT,7956,AUS,2:11.119,,
