race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,3,SHIMSukHee,8092,KOR,1:29.155,Q,
0,2,2,,13,PROSVIRNOVASofia,8509,RUS,1:29.241,Q,
0,3,3,,21,vanKERKHOFYara,7422,NED,1:29.472,q,
0,4,1,,63,EFREMENKOVAEkaterina,8750,RUS,1:29.512,,
0,PEN,4,,7,SCHULTINGSuzanne,8493,NED,PEN,,
1,1,1,,2,MarianneST-GELAIS,7216,CAN,1:30.488,Q,
1,2,3,,44,CharlotteGILMARTIN,7136,GBR,1:30.552,Q,
1,3,6,,138,VALCEPINAMartina,7159,ITA,1:30.598,q,
1,4,2,,11,PetraJASZAPATI,8611,HUN,1:30.866,,
1,5,4,,128,KIMAlang,8484,KOR,2:04.531,ADV,
1,YC,5,,59,JamieMACDONALD,8997,CAN,YC,,
2,2,5,,135,BINEYMaame,9144,USA,1:31.822,Q,
2,3,3,,25,DESMETHanne,8699,BEL,1:31.866,,
2,4,2,,19,HUOTMARCHANDTifany,7976,FRA,1:31.876,,
2,5,4,,30,THOMSONKathryn,8465,GBR,1:32.115,,
3,1,3,,24,KimBOUTIN,8542,CAN,1:29.648,Q,
3,2,1,,136,LIJinyu,9094,CHN,1:29.768,Q,
3,3,4,,27,KIKUCHISumire,7980,JPN,1:30.916,ADV,
3,4,2,,31,MagdalenaWARAKOMSKA,8502,POL,1:31.559,,
3,PEN,5,,54,vanRUIJVENLara,7710,NED,PEN,,
