race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,77,OndrejSUCHY,7131,CZE,1:31.079,Q,
0,3,5,,92,AlexanderZHELEZNOV,6179,ISR,1:32.238,,
0,4,1,,126,IevgenGUTENOV,7178,UKR,1:33.063,,
0,5,4,,122,DejanHORVACKI,6936,SRB,1:45.715,,
1,1,1,,67,GuillaumeBLAISDUFOUR,7201,CAN,1:31.954,Q,
1,2,5,,112,BjoernPOSTMA,7446,NED,1:31.998,Q,
1,3,3,,123,StefanDRAB,6210,SVK,1:32.065,,
1,4,4,,95,DavideVISCARDI,7440,ITA,1:32.432,,
1,5,2,,61,NoahESSAGHIR,7430,AUS,1:32.875,,
2,1,2,,88,ViktorKNOCH,6177,HUN,1:34.111,Q,
2,2,1,,106,SAULITISJekabs,7267,LAT,1:34.494,Q,
2,3,4,,79,MatejKRUPKA,7133,CZE,1:36.181,,
2,4,3,,76,JakovDOMITREK,7145,CRO,1:44.414,,
3,1,3,,69,VincentCOURNOYER,7432,CAN,1:32.796,Q,
3,2,2,,100,NurbergenZHUMAGAZIYEV,7349,KAZ,1:33.145,Q,
3,3,1,,116,JakubBOROWSKI,7447,POL,1:33.340,,
3,4,4,,107,JanisPIUSS,7179,LAT,1:37.775,,
4,1,4,,105,LEEJungSu,7266,KOR,1:47.737,Q,
4,2,1,,89,BenceBERES,7438,HUN,1:47.879,Q,
4,3,2,,73,BLACKBURNMackenzie,7434,TPE,1:48.731,,
4,4,3,,102,AzamatNURMAGAMBETOV,7350,KAZ,1:50.861,,
4,5,5,,121,DraganPERECIC,7451,SRB,1:58.314,,
5,1,4,,72,CHENShangpeng,7433,CHN,1:38.512,Q,
5,2,3,,78,PetrHARGAS,6171,CZE,1:38.616,Q,
5,3,1,,124,BorisFRANKOVIC,7452,SVK,1:41.668,,
5,DQ,2,,109,PauliusGLUSINAS,7167,LTU,DQ,,
6,1,4,,99,TakayukiMURATAKE,7442,JPN,1:34.714,Q,
6,2,3,,94,MarcoBERTOLDI,6180,ITA,1:34.745,Q,
6,3,1,,117,JakubGINTER,7448,POL,1:35.657,,
6,4,2,,119,DenisDOLGOPOLOV,7449,RUS,2:24.190,,
7,1,3,,127,J.R.CELSKI,7279,USA,1:31.932,Q,
7,2,4,,98,ShotaroTANAKA,7347,JPN,1:32.394,Q,
7,3,2,,83,HannesKROEGER,7142,GER,1:34.054,,
7,4,1,,64,EdinBRANKOVIC,7256,BIH,1:34.288,,
8,1,1,,104,LEEHan-Bin,7444,KOR,1:34.855,Q,
8,2,2,,63,ArnoJASPERS,7117,BEL,1:35.858,Q,
8,3,5,,74,BorenZUNAC,6170,CRO,1:36.600,,
8,4,3,,114,ThomasPEARCE,7407,NZL,1:38.974,,
8,DQ,4,,65,ViktorDIMITROV,7128,BUL,DQ,,
9,1,1,,86,IanUPCOTT,7257,GBR,1:33.213,Q,
9,2,4,,82,CyrilLAFARGE,7435,FRA,1:33.693,Q,
9,3,2,,85,DanielZETZSCHE,7436,GER,1:33.737,,
9,4,3,,62,UladzislauSHERAKOU,7115,BLR,1:35.497,,
10,1,2,,111,MikeWESTERMAN,7116,NED,1:36.496,Q,
10,2,1,,97,SatoshiSAKASHITA,6183,JPN,1:36.700,Q,
10,3,3,,96,MatteoCOMPAGNONI,7441,ITA,1:36.978,,
10,4,4,,90,OLAHBence,7439,HUN,1:39.448,,
10,5,5,,113,BradleyTUHI,7408,NZL,1:40.339,,
11,1,3,,68,MaximeFORTIN,7137,CAN,1:32.449,Q,
11,2,4,,80,MaximeCHATAIGNIER,6106,FRA,1:32.565,Q,
11,3,1,,91,BYKANOVVladislav,6178,ISR,1:33.584,,
11,4,2,,101,AzamatSULTANALIYEV,7348,KAZ,1:35.622,,
12,1,1,,118,SemenELISTRATOV,7293,RUS,1:33.370,Q,
12,2,4,,115,RafalPIORECKI,7170,POL,1:33.471,Q,
12,3,2,,75,JakovDOLINIC,6309,CRO,1:37.169,,
12,4,3,,66,TsvetanTSANKOV,7431,BUL,1:43.446,,
13,1,3,,120,VladimirKUZOVNIKOV,7450,RUS,1:40.420,Q,
13,2,4,,71,ZHANGZhiqiang,7359,CHN,1:42.623,Q,
13,3,1,,81,SergePLANCHER,6310,FRA,1:43.052,ADV,
13,DQ,2,,129,WalterRUSK,7454,USA,DQ,,
14,1,2,,70,CHENXin,7358,CHN,1:42.203,Q,
14,2,3,,60,GrantHESTER,7429,AUS,1:42.791,Q,
14,3,1,,84,DennisWALZER,7144,GER,1:42.905,ADV,
14,DQ,4,,87,JackWHELBOURNE,7437,GBR,DQ,,
15,1,4,,110,KNEGTSjinkie,7352,NED,1:34.769,Q,
15,2,3,,128,KyleUYEHARA,7453,USA,1:34.804,Q,
15,3,2,,108,NormansBEIKMANIS,7445,LAT,1:41.576,,
15,DQ,1,,93,AlexanderSELEZNOV,6204,ISR,DQ,,
