season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,1,1,3,,52,DALRYMPLEGeorgie,9407,NED,46.041,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,1,2,2,,41,AsselTAISHMANOVA,9259,KAZ,46.665,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,1,3,4,,79,SemaCIRTI,9433,TUR,49.332,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,1,4,5,,78,WANGKuan-Ming,9430,TPE,53.127,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,1,5,1,,57,PatrycjaMARKIEWICZ,9071,POL,notime,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,2,1,1,,27,BACSKAISaraLuca,8609,HUN,46.237,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,2,2,3,,33,IlariaCOTZA,9247,ITA,47.892,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,2,3,2,,1,KatieFABIAN,9213,AUS,50.665,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,2,4,5,,51,DioneShuYenTAN,9359,MAS,50.811,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,2,5,4,,76,ErikaLINDGREN,9210,SWE,54.035,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,3,1,5,,23,SelmaPOUTSMA,9004,FRA,44.770,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,3,2,3,,37,RinaYAMANA,9400,JPN,46.714,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),500m,w,Preliminaries,3,3,1,,31,ElisaCONFORTOLA,9396,ITA,46.986,q,
