race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,,TakafumiNISHITANI,6323,JPN,44.097,
0,2,4,,,MartinJOHANSSON,6509,SWE,44.222,
0,3,1,,,TomasGRESCHNER,6633,SVK,44.283,
0,4,5,,,MiroslavBOIADJIEV,6777,BUL,44.626,
0,5,3,,,MarkJACKSON,6941,NZL,1:05.483,
1,1,3,,,VolodymyrGRYGORIEV,6741,UKR,43.393,
1,2,5,,,WimdeDEYNE,6699,BEL,44.016,
1,3,2,,,DaveVERSTEEG,6540,NED,44.073,
1,4,1,,,IvanBELOV,7052,BLR,45.422,
1,DQ,4,,,KornelSZANTO,6338,HUN,DQ,
2,1,2,,,BalazsKNOCH,6341,HUN,43.702,
2,2,4,,,LIJiajun,7095,CHN,43.815,
2,3,5,,,BrunoLOSCOS,6643,FRA,43.982,
2,4,1,,,KarolBOBOWICZ,6070,POL,44.341,
2,5,3,,,AndreasTANNER,6951,SUI,46.563,
3,1,3,,,KIMDong-Sung,6944,KOR,43.093,
3,2,2,,,FENGKai,6058,CHN,43.197,
3,3,5,,,DmitryVASILENKO,6713,RUS,45.174,
3,4,1,,,SaschaLAUBER,6634,SUI,1:15.512,
3,DQ,4,,,GisleTVERLAND,7063,NOR,DQ,
4,1,3,,,EricBEDARD,6703,CAN,43.316,
4,2,4,,,FabioCARTA,6001,ITA,43.744,
4,3,1,,,KrystianZDROJKOWSKI,6515,POL,44.097,
4,4,2,,,JarmilHRUZA,6503,CZE,45.651,
4,5,5,,,YevgenYAKOVLEV,6751,UKR,1:11.463,
5,1,3,,,SatoruTERAO,6320,JPN,43.210,
5,2,2,,,StevenBRADBURY,6430,AUS,43.857,
5,3,5,,,YaroslavKARPOUKHIN,6445,RUS,43.957,
5,4,4,,,NikolayFEDORENKO,6312,KAZ,44.352,
5,5,1,,,PECKAJan,7080,CZE,52.586,
6,1,4,,,SimonvanVOSSEL,7098,BEL,43.734,
6,2,5,,,RichardGOERLITZ,6063,AUS,44.219,
6,3,2,,,AssenPANDOV,6778,BUL,44.780,
6,4,1,,,BattulgaOKTYABRI,6544,MGL,53.705,
6,DQ,3,,,NickyGOOCH,6640,GBR,DQ,
7,1,2,,,ApoloAntonOHNO,6497,USA,43.431,
7,2,4,,,CeesJUFFERMANS,6072,NED,43.693,
7,3,3,,,MatusUZAK,6510,SVK,44.228,
7,4,5,,,TobiasRETSCHKE,6636,GER,44.326,
7,5,1,,,BatchuluunBATORGIL,6545,MGL,50.504,
8,1,5,,,RustySMITH,6496,USA,42.882,
8,2,1,,,MarcGAGNON,6701,CAN,42.987,
8,3,3,,,LeonFLACK,6641,GBR,43.163,
8,4,2,,,GregoryDURAND,6646,FRA,43.302,
8,5,4,,,ChristianLUKAS,6631,AUT,46.993,
9,1,3,,,LEESeung-Jae,6621,KOR,43.699,
9,2,2,,,ArianNACHBAR,6637,GER,43.873,
9,3,1,,,JonathanCLEINE,6534,NZL,44.112,
9,4,4,,,RYBALKOAlexander,6074,KAZ,44.600,
9,5,5,,,NicolaRODIGARI,6332,ITA,1:10.395,
