season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,1,6,,16,JessicaKOOREMAN,7649,USA,1:34.489,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,2,4,,31,HUOTMARCHANDTifany,7976,FRA,1:34.630,Q
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,3,1,,19,VIVIANIElena,7583,ITA,1:34.942,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,4,5,,57,ZHOUYang,6222,CHN,1:35.109,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,5,3,,17,ZAKHAROVAEvgeniya,7715,RUS,1:35.331,
2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1000m,w,Rep.Semifinals,1,PEN,2,,73,BACSKAISaraLuca,8609,HUN,PEN,
