season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,1,1,2,,52,DALRYMPLEGeorgie,9407,NED,1:54.125,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,1,2,4,,79,SemaCIRTI,9433,TUR,1:54.998,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,1,3,3,,17,AdelaBICANOVA,9355,CZE,1:56.685,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,1,4,1,,77,LEEChia-Yun,9429,TPE,2:01.662,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,2,1,1,,74,SandraTRUSOVA,9134,SVK,1:45.440,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,2,2,2,,71,AnjaOBRADOVIC,9294,SRB,1:48.280,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,2,3,3,,78,WANGKuan-Ming,9430,TPE,1:48.485,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,2,4,4,,50,NorMarissaAliaBINTIAHMADLOKMAN,9365,MAS,1:48.636,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,3,1,4,,40,YanaKHAN,9405,KAZ,1:48.733,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,3,2,1,,1,KatieFABIAN,9213,AUS,1:50.599,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,3,3,3,,83,DUBROVAUliana,9436,UKR,1:50.688,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,3,4,2,,49,AshleySookHuiCHIN,8631,MAS,1:50.690,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,4,1,2,,4,EleanoraSAMOILAVA,9377,BLR,1:45.353,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,4,2,1,,75,EmaZELINSKA,9296,SVK,1:45.451,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,4,3,4,,16,IVANDICMaja,9233,CRO,1:49.180,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,4,4,5,,7,KalinaGIUROVA,9220,BUL,1:53.378,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,4,5,3,,69,InaLES,9423,SLO,1:53.414,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,5,1,4,,48,CarolineMURPHY,9268,LUX,1:43.459,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,5,2,1,,41,AsselTAISHMANOVA,9259,KAZ,1:43.548,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,5,3,3,,39,AMIRGALIYEVAAliya,9404,KAZ,1:43.641,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,5,4,2,,22,AurelieLEVEQUE,9389,FRA,1:44.173,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,5,5,5,,82,TetyanaZARVANSKA,9300,UKR,1:44.860,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,6,1,1,,37,RinaYAMANA,9400,JPN,1:37.725,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,6,2,2,,65,ElizavetaKUZNETSOVA,9132,RUS,1:37.858,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,6,3,4,,87,LETAIJulie,9441,USA,1:38.529,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,6,4,5,,51,DioneShuYenTAN,9359,MAS,1:45.338,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,RankingFinals,6,PEN,3,,5,MaryiaTSIASELKINA,9219,BLR,PEN,,
