season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,1,1,4,,31,AriannaFONTANA,6227,ITA,2:53.021,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,1,2,3,,23,CharlotteGILMARTIN,7136,GBR,2:53.160,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,1,3,5,,59,AlicaPORUBSKA,8514,SVK,2:53.926,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,1,4,2,,42,TIKHONOVAOlga,8621,KAZ,2:56.233,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,1,5,1,,4,RayaZAHARIEVA,7410,BUL,2:56.738,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,1,6,,45,KIMAlang,8484,KOR,2:30.554,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,2,2,,36,KIKUCHIMoemi,7584,JPN,2:30.695,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,3,3,,29,PetraJASZAPATI,8611,HUN,2:31.943,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,4,4,,41,AnastassiyaKRESTOVA,7981,KAZ,2:32.049,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,5,1,,16,KaterinaNOVOTNA,6647,CZE,2:32.857,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,2,6,5,,48,EvitaKRIEVANE,6833,LAT,2:40.225,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,3,1,4,,47,SHIMSukHee,8092,KOR,2:20.968,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,3,2,3,,22,CHRISTIEElise,7135,GBR,2:20.984,Q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,3,3,2,,17,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:24.292,q,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,3,4,5,,24,AnnaSEIDEL,8562,GER,2:26.160,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,1500m,w,Heats,3,5,1,,60,OlenaKORINCHUK,7252,UKR,2:32.022,,
