race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,9,HANTianyu,8388,CHN,2:22.670,Q
0,2,4,,15,CharleCOURNOYER,8063,CAN,2:22.835,Q
0,3,3,,183,CsabaBURJAN,7738,HUN,2:23.376,Q
0,4,2,,88,HirokiYOKOYAMA,7932,JPN,2:23.725,
0,5,6,,48,TREACYFarrell,8392,GBR,2:23.739,
0,6,5,,138,BLUNDENKeanu,8593,AUS,2:23.989,
1,1,1,,190,PARKSeYeong,7750,KOR,2:18.242,Q
1,2,2,,3,SamuelGIRARD,8600,CAN,2:18.368,Q
1,3,5,,25,NAVARROTristan,8559,FRA,2:18.698,Q
1,4,4,,27,DOTTITommaso,7604,ITA,2:19.760,
1,5,3,,180,DESMETStijn,8706,BEL,2:21.282,
2,1,1,,8,HAMELINCharles,6610,CAN,2:20.659,Q
2,2,5,,32,ThibautFAUCONNET,6785,FRA,2:20.730,Q
2,3,4,,75,AYRAPETYANDenis,8098,RUS,2:20.811,Q
2,4,3,,35,PierreBODA,7588,AUS,2:21.046,
2,5,2,,47,SUJun-Peng,8643,TPE,2:24.116,
3,1,1,,22,BYKANOVVladislav,6178,ISR,2:19.536,Q
3,2,3,,26,JensALMEY,8595,BEL,2:19.833,Q
3,3,2,,65,deLAATItzhak,7746,NED,2:19.862,Q
3,4,4,,86,PIVIROTTORyan,8650,USA,2:20.056,
3,5,5,,38,SCHUBERTChristoph,7734,GER,2:20.964,
4,1,1,,58,HWANGDaeHeon,9115,KOR,2:35.617,Q
4,2,4,,10,ShaolinSandorLIU,7928,HUN,2:35.737,Q
4,3,2,,73,YOSHINAGAKazuki,8745,JPN,2:35.914,Q
4,4,5,,77,NicolaRODIGARI,6332,ITA,2:36.399,
4,5,3,,17,BREEUWSMADaan,7218,NED,3:01.751,
5,1,3,,5,ShaoangLIU,8564,HUN,2:18.848,Q
5,2,1,,19,WATANABEKeita,7605,JPN,2:19.158,Q
5,3,2,,203,KRUZBERGSRoberts,9117,LAT,2:20.573,Q
5,4,4,,33,JacobJANSSON,8589,SWE,2:23.168,
5,5,5,,202,FiratYARDIMCI,8520,TUR,2:46.272,
5,6,6,,13,J.R.CELSKI,7279,USA,notime,ADV
6,1,5,,188,KWAKYoon-Gy,6120,KOR,2:18.428,Q
6,2,1,,2,KNEGTSjinkie,7352,NED,2:18.553,Q
6,3,3,,12,SemenELISTRATOV,7293,RUS,2:18.640,Q
6,4,2,,41,NurbergenZHUMAGAZIYEV,7349,KAZ,2:18.780,
6,5,4,,87,ThomasInsukHONG,8084,USA,2:19.300,
