race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,28,YauheniRYZHOU,7772,BLR,2:33.566,,
0,2,2,,193,FAJKUSRadek,9335,CZE,2:35.229,,
0,3,1,,212,LINChun-Chieh,8756,TPE,2:35.373,,
0,4,5,,46,ARADHYAAkash,7739,IND,2:37.971,,
0,5,3,,218,KaloyanANGELOV,9221,BUL,2:38.342,,
1,1,1,,54,WUDajing,7729,CHN,3:01.424,,
1,2,2,,209,deROSEEthan,9281,NZL,3:01.494,,
1,3,5,,110,AugustinGERE,9270,LUX,3:01.709,,
1,4,3,,51,TarikOMERAGIC,8533,BIH,3:02.702,,
1,5,4,,50,HazimSHAHRUM,9272,MAS,3:03.942,,
2,1,2,,100,SeanMcANUFF,9198,IRL,2:37.283,,
2,2,5,,183,TrevorXuXuanTAN,9420,SGP,2:37.398,,
2,3,3,,185,HANDEIVolodymyr,8525,UKR,2:37.814,,
2,4,4,,38,GEORGIEVDimitar,8541,BUL,2:38.689,,
2,PEN,1,,52,KOLENCMartin,8604,CRO,PEN,,
3,1,3,,166,SITNIKOVPavel,9133,RUS,2:33.685,,
3,2,6,,148,ReinisBERZINS,9267,LAT,2:33.855,,
3,3,5,,189,BLUNDENKeanu,8593,AUS,2:33.960,,
3,4,1,,182,KRUZBERGSRoberts,9117,LAT,2:34.274,,
3,5,4,,36,NicolasLABORDE,9096,COL,2:35.932,,
3,PEN,2,,26,HANDEIOleh,9073,UKR,PEN,,
4,1,2,,60,SHULGINOVAlexander,8752,RUS,2:24.583,,
4,2,4,,19,CONFORTOLAYuri,6561,ITA,2:24.711,,
4,3,1,,68,HOOGERWERFDylan,8497,NED,2:25.117,,
4,4,5,,150,GALIAKHMETOVAdil,9260,KAZ,2:25.178,,
4,5,3,,136,AlexVARNYU,8337,HUN,2:25.566,,
4,6,6,,33,ANDERMANNDominic,8078,AUT,2:28.375,,
5,1,3,,204,KIKUCHIKota,8620,JPN,2:33.089,,
5,2,1,,167,ThomasInsukHONG,8084,USA,2:33.091,,
5,3,6,,135,LUEDTKEAdrian,9104,GER,2:33.417,,
5,4,2,,67,NurbergenZHUMAGAZIYEV,7349,KAZ,2:33.596,,
5,5,5,,24,PETREWard,8708,BEL,2:37.119,,
5,DNS,4,,162,MateuszKRZEMINSKI,9412,POL,DNS,,
