race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,58,TysonHEUNG,6240,GER,1:41.574,
0,2,2,,65,PaulSTANLEY,7054,GBR,1:41.918,
