race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,74,HirokiYOKOYAMA,7932,JPN,2:23.390,Q
0,2,3,,89,MAXingguang,9169,CHN,2:23.824,
0,3,1,,101,AydarBEKZHANOV,7623,KAZ,2:24.104,
0,4,6,,91,FERCOQQuentin,8605,FRA,2:24.362,
0,5,5,,197,MOODYJonathan,9102,GBR,2:25.806,
0,6,4,,92,ZHAXYBAYEVMersaid,8623,KAZ,2:26.740,
0,7,7,,119,GEORGIEVDimitar,8541,BUL,2:31.289,
1,1,4,,154,SHAMUKHANOVYerkebulan,8672,KAZ,2:39.789,Q
1,2,3,,19,VladimirGRIGOREV,7826,RUS,2:39.859,
1,3,6,,80,JoshuaCHEETHAM,7925,GBR,2:40.292,
1,4,2,,33,ZacharyBIGGS,8635,NZL,2:40.512,
1,PEN,5,,210,AydinDJEMAL,9306,GBR,PEN,
1,PEN,1,,173,HANDEIOleh,9073,UKR,PEN,
