race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,175,TakahiroFUJIMOTO,6277,JPN,1:29.382,Q
0,2,3,,160,PaulSTANLEY,7054,GBR,1:29.550,Q
0,3,1,,202,BartoszKONOPKO,7169,POL,1:29.905,q
0,4,2,,133,BLACKBURNMackenzie,7434,TPE,1:30.803,
0,5,4,,113,ViktorDIMITROV,7128,BUL,1:31.280,
1,1,4,,119,MichaelGILDAY,6195,CAN,1:27.496,Q
1,2,2,,164,ViktorKNOCH,6177,HUN,1:27.576,Q
1,3,3,,224,ElliottSHRIANE,6846,AUS,1:29.520,q
1,4,1,,191,NielsKERSTHOLT,7067,NED,1:45.071,
2,1,4,,173,NicolaRODIGARI,6332,ITA,1:29.655,Q
2,2,1,,204,SemenELISTRATOV,7293,RUS,1:29.767,Q
2,3,5,,156,JonELEY,6592,GBR,1:30.111,q
2,4,3,,135,BenoitANTERIEUX,6193,FRA,1:30.385,
2,5,2,,162,BenceBERES,7438,HUN,1:31.059,
3,1,1,,174,RobertoSERRA,6463,ITA,1:36.937,Q
3,2,5,,125,HANJialiang,6168,CHN,1:38.939,Q
3,3,2,,218,J.R.CELSKI,7279,USA,1:39.190,ADV
3,4,3,,111,WimdeDEYNE,6699,BEL,1:44.019,
3,DQ,4,,124,Francois-LouisTREMBLAY,6704,CAN,DQ,
4,1,2,,179,YuzoTAKAMIDO,7158,JPN,1:29.267,Q
4,2,1,,126,LIYe,6655,CHN,1:29.333,Q
4,3,4,,158,TomIVESON,6898,GBR,1:29.590,q
4,4,5,,166,TamasTUTRAI,6197,HUN,1:31.225,
4,DQ,3,,190,BREEUWSMADaan,7218,NED,DQ,
5,1,4,,221,AnthonyLOBELLO,6958,USA,1:28.928,Q
5,2,3,,180,SatoruTERAO,6320,JPN,1:29.010,Q
5,3,1,,192,KNEGTSjinkie,7352,NED,1:29.180,q
5,4,2,,144,TorstenKROEGER,7141,GER,1:29.279,
5,5,5,,189,MunkhdoriGANTUMUR,7351,MGL,2:13.312,
6,1,5,,222,ApoloAntonOHNO,6497,USA,1:28.495,Q
6,2,4,,235,ViacheslavKURGINIAN,6934,RUS,1:28.809,Q
6,3,1,,213,ViktorKOROLOV,7177,UKR,1:31.757,q
6,4,2,,108,LachlanHAY,6845,AUS,1:41.622,
6,5,3,,172,ClaudioRINALDI,7261,ITA,1:45.125,
7,1,4,,183,LEEHo-Suk,6856,KOR,1:29.735,Q
7,2,1,,122,FrancoisHAMELIN,6167,CAN,1:29.821,Q
7,3,5,,139,StephanePERIER,7478,FRA,1:29.891,q
7,4,2,,217,DmytroPOLTAVETS,7221,UKR,1:30.906,
7,5,3,,167,BYKANOVVladislav,6178,ISR,1:31.136,
8,1,3,,184,LEEJungSu,7266,KOR,1:27.776,Q
8,2,4,,233,EvgeniiKOZULIN,7272,RUS,1:27.878,Q
8,3,1,,187,HaraldsSILOVS,6458,LAT,1:27.981,q
8,4,2,,131,SONGWeilong,7156,CHN,1:28.045,
8,5,5,,197,MarkJACKSON,6941,NZL,1:30.316,
9,2,2,,146,RobertBECKER,7258,GER,1:33.079,Q
9,3,4,,241,IevgenGUTENOV,7178,UKR,1:33.363,
9,4,5,,115,KirilPANDOV,6779,BUL,1:33.842,
9,DQ,1,,203,DariuszKULESZA,6817,POL,DQ,
