season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
1997-1998,1998 European Championships,1500M,m,Heats,1,1,2,,,MicheleANTONIOLI,6330,ITA,2:30.663,
1997-1998,1998 European Championships,1500M,m,Heats,1,2,1,,,SimonvanVOSSEL,7098,BEL,2:30.779,
1997-1998,1998 European Championships,1500M,m,Heats,1,3,6,,,BalazsKNOCH,6341,HUN,2:31.022,
1997-1998,1998 European Championships,1500M,m,Heats,1,4,5,,,DenisZASLAVSKY,6335,ISR,2:34.344,
1997-1998,1998 European Championships,1500M,m,Heats,1,5,4,,,MiroslavBOIADJIEV,6777,BUL,2:37.093,
1997-1998,1998 European Championships,1500M,m,Heats,1,6,3,,,MATETibor,6382,ROU,2:55.885,
1997-1998,1998 European Championships,1500M,m,Heats,2,1,3,,,JoostSMIT,6541,NED,2:28.203,
1997-1998,1998 European Championships,1500M,m,Heats,2,2,4,,,OlegGLEBOV,6495,RUS,2:28.413,
1997-1998,1998 European Championships,1500M,m,Heats,2,3,1,,,ROWEMatthew,6489,GBR,2:29.453,
1997-1998,1998 European Championships,1500M,m,Heats,2,4,6,,,JulianANGELOV,6776,BUL,2:34.974,
1997-1998,1998 European Championships,1500M,m,Heats,2,5,5,,,SIEDERHansjoerg,6383,AUT,2:36.949,
1997-1998,1998 European Championships,1500M,m,Heats,2,DNS,2,,,BRYSJason,6080,BEL,DNS,
1997-1998,1998 European Championships,1500M,m,Heats,3,1,1,,,FabioCARTA,6001,ITA,2:37.333,
1997-1998,1998 European Championships,1500M,m,Heats,3,2,3,,,YevgenYAKOVLEV,6751,UKR,2:37.401,
1997-1998,1998 European Championships,1500M,m,Heats,3,3,2,,,MatthewJASPER,7093,GBR,2:37.637,
1997-1998,1998 European Championships,1500M,m,Heats,3,4,5,,,SOLIENKOArtur,7000,BLR,2:44.468,
1997-1998,1998 European Championships,1500M,m,Heats,3,DQ,4,,,LudovicMATHIEU,6644,FRA,DQ,
1997-1998,1998 European Championships,1500M,m,Heats,3,DQ,6,,,IVLIEVAlexei,6994,RUS,DQ,
1997-1998,1998 European Championships,1500M,m,Heats,4,1,1,,,DaveVERSTEEG,6540,NED,2:24.676,
1997-1998,1998 European Championships,1500M,m,Heats,4,2,2,,,ZsoltLAJOS,6493,HUN,2:25.686,
1997-1998,1998 European Championships,1500M,m,Heats,4,3,4,,,SaschaLAUBER,6634,SUI,2:29.855,
1997-1998,1998 European Championships,1500M,m,Heats,4,4,5,,,VolodymyrCHERNEGA,6041,UKR,2:37.532,
1997-1998,1998 European Championships,1500M,m,Heats,4,5,3,,,ChristianLUKAS,6631,AUT,2:41.071,
1997-1998,1998 European Championships,1500M,m,Heats,4,DQ,6,,,DERVINISDainius,6384,LTU,DQ,
1997-1998,1998 European Championships,1500M,m,Heats,5,1,1,,,NickyGOOCH,6640,GBR,2:23.152,
1997-1998,1998 European Championships,1500M,m,Heats,5,2,4,,,NicolaFRANCESCHINA,6331,ITA,2:23.340,
1997-1998,1998 European Championships,1500M,m,Heats,5,3,3,,,ELGETUNBjornar,6996,NOR,2:24.930,
1997-1998,1998 European Championships,1500M,m,Heats,5,4,6,,,HAUPTMANNMarek,6865,GER,2:25.255,
1997-1998,1998 European Championships,1500M,m,Heats,5,5,2,,,OlaJOHANSSON,6042,SWE,2:26.429,
1997-1998,1998 European Championships,1500M,m,Heats,5,6,5,,,SUNDBERGSebastian,6998,DEN,2:26.949,
1997-1998,1998 European Championships,1500M,m,Heats,6,1,1,,,BrunoLOSCOS,6643,FRA,2:30.242,
1997-1998,1998 European Championships,1500M,m,Heats,6,2,2,,,ArianNACHBAR,6637,GER,2:30.330,
1997-1998,1998 European Championships,1500M,m,Heats,6,3,5,,,PatrickVERGEER,6485,NED,2:30.379,
1997-1998,1998 European Championships,1500M,m,Heats,6,4,4,,,KarolBOBOWICZ,6070,POL,2:31.793,
1997-1998,1998 European Championships,1500M,m,Heats,6,5,3,,,NILSSONMikael,6385,SWE,2:32.105,
1997-1998,1998 European Championships,1500M,m,Heats,6,6,6,,,ZoltanKRISTO,6386,,2:44.327,
1997-1998,1998 European Championships,1500M,m,Heats,7,1,2,,,DavidCHEVALIER,6744,FRA,2:22.333,
1997-1998,1998 European Championships,1500M,m,Heats,7,2,6,,,MASTERSKIHVitali,6676,RUS,2:22.405,
1997-1998,1998 European Championships,1500M,m,Heats,7,3,3,,,PRYCZEKMaciej,7062,POL,2:22.744,
1997-1998,1998 European Championships,1500M,m,Heats,7,4,4,,,GisleTVERLAND,7063,NOR,2:28.300,
1997-1998,1998 European Championships,1500M,m,Heats,7,5,5,,,LASTAKAUSKASSaulius,7002,LTU,2:41.230,
1997-1998,1998 European Championships,1500M,m,Heats,7,DQ,1,,,MartinJOHANSSON,6509,SWE,DQ,
