season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,1,1,3,,352,SONSoo-Min,7420,KOR,46.631,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,1,2,2,,332,SzandraLAJTOS,6339,HUN,46.661,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,1,3,1,,363,NinaEVTEEVA,6511,RUS,46.739,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,2,1,2,,337,VALCEPINAArianna,7705,ITA,45.983,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,2,2,3,,366,SarahCHEN,7722,USA,46.067,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,2,3,4,,327,AlexSTANLEY,7140,GBR,46.190,q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,2,4,1,,356,vanKERKHOFYara,7422,NED,1:14.209,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,3,1,1,,301,JulieJUNG,7838,AUS,46.286,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,3,2,3,,347,DariyaVOLOKITINA,7344,KAZ,46.578,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,3,3,4,,349,CHOIJung-Won,7242,KOR,46.819,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,3,4,2,,322,ElisaLENKE,7124,GER,46.831,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,4,1,1,,330,AndreaKESZLER,7147,HUN,45.490,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,4,2,2,,357,AidaBELLA,7538,POL,45.614,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,4,3,3,,365,ZAKHAROVAEvgeniya,7715,RUS,46.319,q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,5,1,2,,355,SannevanKERKHOF,6835,NED,45.989,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,5,2,1,,345,MarieYOSHIDA,7417,JPN,46.053,Q
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,5,3,3,,333,PatriciaTOTH,7535,HUN,46.725,
2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",500m,w,RepHeats,5,4,4,,307,RayaZAHARIEVA,7410,BUL,47.345,
