season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,1,2,1,,34,VALCEPINAMartina,7159,ITA,44.611,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,1,3,2,,49,OlgaBELYAKOVA,7112,RUS,44.971,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,1,4,4,,27,AndreaKESZLER,7147,HUN,1:21.188,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,2,1,1,,50,TatianaBORODULINA,7483,RUS,43.836,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,2,2,2,,44,PatrycjaMALISZEWSKA,6154,POL,44.038,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,2,3,3,,28,KONYAZsofia,7701,HUN,44.348,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,2,4,4,,22,CharlotteGILMARTIN,7136,GBR,45.143,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,3,1,3,,37,AgneSEREIKAITE,7708,LTU,44.846,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,3,2,1,,41,vanKERKHOFYara,7422,NED,44.897,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,3,3,2,,43,MALISZEWSKANatalia,8437,POL,46.382,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,3,PEN,4,,26,BernadettHEIDUM,6798,HUN,PEN,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,4,1,2,,31,AriannaFONTANA,6227,ITA,43.839,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,4,2,4,,16,TinaGRASSOW,6855,GER,45.266,Q,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,4,3,3,,51,PROSVIRNOVASofia,8509,RUS,1:09.681,,
2013-2014,ISU European Short Track Speed Skating Championships 2014,500m,w,Quarterfinals,4,4,1,,21,CHRISTIEElise,7135,GBR,1:21.617,ADV,
