race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,134,CHONam-Kyu,6908,KOR,2:19.005,Q
0,2,5,,107,MathieuGIROUX,6852,CAN,2:19.581,Q
0,3,3,,169,JeanCharlesMATTEI,6057,FRA,2:20.207,q
0,4,2,,133,JumpeiYOSHIZAWA,6577,JPN,2:20.620,
0,5,6,,126,GianluigiNOVER,7260,ITA,2:22.841,
0,6,4,,103,VitaliBAZYLENKO,7042,BLR,2:25.079,
1,1,1,,136,LEESeung-Hoon,6185,KOR,2:21.757,Q
1,2,6,,112,HANJialiang,6168,CHN,2:21.915,Q
1,3,3,,165,DerekGRAY,7050,USA,2:27.694,
1,4,4,,168,JeremyMASSON,6173,FRA,2:31.825,ADV
1,5,5,,145,KURBATOVEvgeniy,7209,RUS,2:34.107,
1,DQ,2,,109,RichardSHOEBRIDGE,6117,CAN,DQ,
2,1,3,,128,NicolaRODIGARI,6332,ITA,2:25.090,Q
2,2,4,,113,MAYunfeng,7284,CHN,2:25.595,Q
2,3,2,,111,GuillaumeBLAISDUFOUR,7201,CAN,2:27.034,ADV
2,4,1,,170,BenoitANTERIEUX,6193,FRA,2:27.487,
2,5,6,,150,MiodragPOPOVIC,6244,SRB,2:36.996,
2,DQ,5,,129,TakahiroFUJIMOTO,6277,JPN,DQ,
3,1,1,,135,LEEHyeon-Sung,7207,KOR,2:21.618,Q
3,2,3,,124,DenisBELLOTTI,6807,ITA,2:21.880,Q
3,3,2,,106,RemiBEAULIEU,6299,CAN,2:21.911,
3,4,5,,104,SiarheiYAKUSHKOU,6923,BLR,2:24.664,
3,5,4,,163,KyleCARR,6134,USA,2:27.916,
3,6,6,,101,AndrePULEC,6054,AUT,2:28.669,
4,1,5,,137,SUNGSi-Bak,6811,KOR,2:19.790,Q
4,2,1,,125,CONFORTOLAYuri,6561,ITA,2:20.420,Q
4,3,3,,116,ZHAOQinyu,6169,CHN,2:20.531,q
4,4,4,,172,ThibautFAUCONNET,6785,FRA,2:22.162,
4,5,6,,139,ZbigniewBRODKA,6096,POL,2:24.421,
4,6,2,,102,AliaksandrANTANENKA,6850,BLR,2:24.667,
