season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,1,1,4,,160,KNEGTSjinkie,7352,NED,1:32.756,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,1,2,1,,117,WUDajing,7729,CHN,1:32.833,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,1,3,3,,106,KirilPANDOV,6779,BUL,1:34.583,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,1,4,2,,173,JoseCAVALLI,7756,SUI,1:35.023,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,2,1,4,,110,MichaelGILDAY,6195,CAN,1:34.476,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,2,2,1,,170,VladimirGRIGOREV,7826,RUS,1:34.601,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,2,3,3,,118,BorenZUNAC,6170,CRO,1:38.817,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,2,4,2,,157,RobertoPUKITIS,7785,LAT,1:55.029,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,3,1,4,,169,SemenELISTRATOV,7293,RUS,1:32.003,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,3,2,1,,181,ChrisCREVELING,8440,USA,1:32.085,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,3,3,3,,103,MathiasVOSTE,7888,BEL,1:32.385,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,3,4,2,,171,LucasNG,8067,SGP,1:38.952,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,4,1,3,,126,RobertSEIFERT,6176,GER,1:29.617,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,4,2,2,,154,KIMYun-Jae,7443,KOR,1:29.654,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,4,3,1,,130,LUIPanToBarton,7551,HKG,1:29.905,ADV,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,4,PEN,4,,165,BartoszKONOPKO,7169,POL,PEN,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,5,1,2,,144,RyosukeSAKAZUME,7542,JPN,1:33.882,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,5,2,4,,137,ShaolinSandorLIU,7928,HUN,1:34.131,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,5,3,1,,156,SAULITISJekabs,7267,LAT,1:36.256,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,5,4,3,,108,OlivierJEAN,6756,CAN,1:45.157,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,6,1,2,,162,FreekvanderWART,7269,NED,1:31.314,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,6,2,1,,142,YuzoTAKAMIDO,7158,JPN,1:31.741,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,6,3,3,,176,IevgenGUTENOV,7178,UKR,1:32.359,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,6,4,4,,119,VojtechLOUDIN,7597,CZE,2:10.501,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,7,1,4,,167,VictorAN,8344,RUS,1:29.707,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,7,2,2,,135,ViktorKNOCH,6177,HUN,1:29.924,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,7,3,1,,172,MiodragPOPOVIC,6244,SRB,1:39.843,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,7,PEN,3,,139,CONFORTOLAYuri,6561,ITA,PEN,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,8,1,4,,111,HAMELINCharles,6610,CAN,1:27.442,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,8,2,1,,121,JonELEY,6592,GBR,1:28.613,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,8,3,2,,102,PierreBODA,7588,AUS,1:28.741,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,8,4,3,,105,MaksimSIARHEYU,7771,BLR,1:28.798,,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,9,1,1,,153,NOHJinkyu,7749,KOR,1:30.657,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,9,2,2,,180,J.R.CELSKI,7279,USA,1:30.742,Q,
2012-2013,"2013 ISU World Championships, Debrecen (HUN)",1000m,m,Preliminaries,9,3,3,,177,ValentynDANILOVSKYI,7895,UKR,1:33.823,,
