race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,48,AHNHyun-Soo,6618,KOR,42.940,
0,2,3,,12,SUIBaoKu,6416,CHN,43.082,
0,3,1,,42,JumpeiYOSHIZAWA,6577,JPN,43.426,
0,4,2,,58,BlakeSKJELLERUP,6549,NZL,43.918,
1,1,4,,50,SONGSuk-Woo,7086,KOR,43.007,
1,2,2,,20,BenoitDEVILLEDUC,7047,FRA,46.583,
1,3,1,,61,ZbigniewBRODKA,6096,POL,1:15.178,ADV
1,DQ,3,,11,LIUXiaoLiang,6233,CHN,DQ,
1,DQ,5,,39,JunjiITO,6579,JPN,DQ,
2,1,2,,60,KarolBOBOWICZ,6070,POL,43.689,
2,2,4,,38,TakahiroFUJIMOTO,6277,JPN,1:00.876,
2,DQ,1,,51,SUNGSi-Bak,6811,KOR,DQ,
2,DQ,3,,14,YELiming,6219,CHN,DQ,
3,1,1,,49,SEOHo-Jin,6547,KOR,43.046,
3,2,2,,81,VolodymyrGRYGORIEV,6741,UKR,43.172,
3,3,4,,13,YANGZhanyu,6220,CHN,43.350,
3,4,3,,40,HayatoSUEYOSHI,6321,JPN,43.466,
