season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1,1,1,,900,CANADA,7312,CAN,4:22.330,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1,2,2,,903,HUNGARY,7323,HUN,4:22.427,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,1,3,3,,908,RUSSIA,7315,RUS,4:33.516,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,2,1,3,,909,UNITEDSTATES,7316,USA,4:24.601,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,2,2,2,,904,ITALY,7317,ITA,4:24.774,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,2,3,1,,928,POLAND,7332,POL,4:29.088,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,2,4,4,,929,GREATBRITAIN,7331,GBR,4:29.916,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,3,1,1,,901,CHINA,7311,CHN,4:17.728,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,3,2,3,,905,JAPAN,7304,JPN,4:18.620,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,3,3,2,,902,GERMANY,7313,GER,4:31.193,
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,4,2,1,,906,NETHERLANDS,7322,NED,4:22.636,Q
2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",3000mRelay,w,Heats,4,3,3,,899,BULGARIA,7335,BUL,4:26.316,
