race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,5,,593,J.R.CELSKI,7279,USA,2:13.429,QA
0,3,2,,515,RemiBEAULIEU,6299,CAN,2:13.962,QB
0,4,1,,558,FumihikoKAKUBARI,6024,JPN,2:14.710,QB
0,5,4,,518,SUIBaoKu,6416,CHN,2:16.948,
0,6,7,,539,AnthonyDOUGLAS,6301,GBR,2:20.098,
0,7,6,,543,DavidManoLOTH,6804,HUN,2:22.416,
1,1,7,,574,SUNGSi-Bak,6811,KOR,2:16.358,QA
1,2,1,,552,NicolaRODIGARI,6332,ITA,2:16.645,QA
1,3,2,,580,RuslanZAKHAROV,6935,RUS,2:17.287,QB
1,4,5,,531,SebastianPRAUS,6364,GER,2:17.388,QB
1,5,4,,516,WANGHongYang,6084,CHN,2:17.444,
1,6,3,,592,JeffSIMON,7280,USA,2:32.316,ADV
1,DQ,6,,514,MichaelGILDAY,6195,CAN,DQ,
2,1,5,,549,CONFORTOLAYuri,6561,ITA,2:16.275,QA
2,2,1,,595,CharlesRyanLEVEILLE,7122,USA,2:16.957,QA
2,3,4,,560,HaraldsSILOVS,6458,LAT,2:17.096,QB
2,4,6,,577,PARKJin-Hwan,7543,KOR,2:17.137,QB
2,5,7,,530,PaulHERRMANN,6803,GER,2:17.280,
2,6,2,,554,YuzoTAKAMIDO,7158,JPN,2:22.534,ADV
2,DQ,3,,512,OlivierJEAN,6756,CAN,DQ,
