season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,1,1,2,,858,VolodymyrCHERNEGA,6041,UKR,1:34.779,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,1,2,1,,857,TomasGRESCHNER,6633,SVK,1:35.289,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,1,3,4,,837,AslanDAUMOV,6119,KAZ,1:37.050,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,1,4,3,,843,RomanIZBICKI,6209,POL,1:59.564,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,2,1,1,,849,SergeyPRANKEVICH,7048,RUS,1:42.239,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,2,2,2,,804,ElliottSHRIANE,6846,AUS,1:42.291,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,2,3,3,,822,RobertSEIFERT,6176,GER,1:42.931,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,2,4,4,,840,MatthewFULLER,6448,NZL,1:42.961,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,3,1,1,,863,ShaniDAVIS,6498,USA,1:33.763,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,3,2,2,,828,DenisBELLOTTI,6807,ITA,1:33.871,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,3,3,3,,839,NielsKERSTHOLT,7067,NED,1:33.914,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,4,1,1,,800,BenSOUTHEE,6203,AUS,1:32.800,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,4,2,3,,850,ZUEVSergey,7286,RUS,1:33.318,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,4,3,4,,861,AndriyKOZHUKH,6133,UKR,1:33.399,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1000m,m,RepQuarterFinals,4,4,2,,855,PeterJELEN,7077,SVK,1:33.996,
