season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,1,1,1,,193,KOREA,7314,KOR,4:19.765,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,1,2,2,,189,JAPAN,7304,JPN,4:22.005,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,1,3,3,,192,POLAND,7332,POL,4:31.904,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,1,4,4,,190,KAZAKHSTAN,7355,KAZ,4:34.658,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2,2,2,,195,ITALY,7317,ITA,4:21.638,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2,3,3,,194,RUSSIA,7315,RUS,4:21.685,q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,3,1,1,,186,CANADA,7312,CAN,4:23.717,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,3,2,3,,188,GERMANY,7313,GER,4:24.337,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,3,3,2,,191,NETHERLANDS,7322,NED,4:31.736,q
