race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,97,SatoshiSAKASHITA,6183,JPN,1:34.798,Q,
0,2,1,,118,SemenELISTRATOV,7293,RUS,1:34.957,Q,
0,3,2,,111,MikeWESTERMAN,7116,NED,1:35.182,,
0,4,4,,84,DennisWALZER,7144,GER,1:36.344,,
1,1,4,,71,ZHANGZhiqiang,7359,CHN,1:31.876,Q,
1,2,1,,67,GuillaumeBLAISDUFOUR,7201,CAN,1:32.069,Q,
1,3,3,,63,ArnoJASPERS,7117,BEL,1:36.358,,
1,4,2,,86,IanUPCOTT,7257,GBR,1:54.432,,
2,2,2,,80,MaximeCHATAIGNIER,6106,FRA,1:31.624,Q,
2,3,3,,99,TakayukiMURATAKE,7442,JPN,1:32.922,,
2,DQ,4,,110,KNEGTSjinkie,7352,NED,DQ,,
2,DQ,5,,89,BenceBERES,7438,HUN,DQ,,
3,1,5,,105,LEEJungSu,7266,KOR,1:35.308,Q,
3,2,1,,82,CyrilLAFARGE,7435,FRA,1:35.334,Q,
3,3,2,,94,MarcoBERTOLDI,6180,ITA,1:35.386,,
3,4,3,,120,VladimirKUZOVNIKOV,7450,RUS,1:35.671,,
3,5,4,,60,GrantHESTER,7429,AUS,1:37.741,,
4,1,4,,70,CHENXin,7358,CHN,1:33.433,Q,
4,2,3,,104,LEEHan-Bin,7444,KOR,1:33.519,Q,
4,3,1,,112,BjoernPOSTMA,7446,NED,1:34.334,,
4,4,2,,115,RafalPIORECKI,7170,POL,1:34.561,,
5,1,2,,127,J.R.CELSKI,7279,USA,1:31.444,Q,
5,2,3,,68,MaximeFORTIN,7137,CAN,1:31.599,Q,
5,3,1,,77,OndrejSUCHY,7131,CZE,1:33.184,,
5,4,4,,106,SAULITISJekabs,7267,LAT,1:35.168,,
6,1,3,,72,CHENShangpeng,7433,CHN,1:32.096,Q,
6,2,4,,81,SergePLANCHER,6310,FRA,1:32.123,Q,
6,3,2,,69,VincentCOURNOYER,7432,CAN,1:32.879,,
6,4,1,,98,ShotaroTANAKA,7347,JPN,1:47.726,,
7,1,2,,88,ViktorKNOCH,6177,HUN,1:31.847,Q,
7,2,4,,78,PetrHARGAS,6171,CZE,1:32.522,Q,
7,3,3,,128,KyleUYEHARA,7453,USA,2:38.737,,
7,DQ,1,,100,NurbergenZHUMAGAZIYEV,7349,KAZ,DQ,,
