season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,1,1,3,,,KOREA,7300,KOR,7:02.512,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,1,2,4,,,CHINA,7303,CHN,7:03.206,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,1,3,1,,,SLOVAKIA,7328,SVK,7:12.876,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,1,DQ,2,,,GREATBRITAIN,7320,GBR,DQ,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,2,1,1,,,CANADA,7309,CAN,7:06.200,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,2,2,3,,,ITALY,7301,ITA,7:06.455,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,2,3,2,,,BELGIUM,7897,BEL,7:12.552,
2001-2002,2001 World Cup - Sofia,5000MRelay,m,SemiFinals,2,4,4,,,NETHERLANDS,7321,NED,7:18.796,
