season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,1,2,5,,14,KaterinaNOVOTNA,6647,CZE,2:39.073,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,1,3,6,,17,PIERRONVeronique,6196,FRA,2:39.101,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,1,4,2,,19,CharlotteGILMARTIN,7136,GBR,2:39.613,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,1,4,3,,56,MariaORLOVA,7195,RUS,2:39.613,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,1,6,4,,30,SzandraLAJTOS,6339,HUN,2:40.178,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,1,1,,35,VALCEPINAMartina,7159,ITA,2:27.846,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,2,4,,40,JorienterMORS,6146,NED,2:27.953,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,3,5,,24,WALTERBianca,7232,GER,2:28.425,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,4,2,,45,AidaBELLA,7538,POL,2:56.406,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,5,6,,1,VeronikaWINDISCH,6427,AUT,3:02.567,ADV,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,2,PEN,3,,27,BernadettHEIDUM,6798,HUN,PEN,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,1,1,,18,CHRISTIEElise,7135,GBR,2:23.269,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,2,5,,53,OlgaBELYAKOVA,7112,RUS,2:23.353,QA,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,3,3,,28,AndreaKESZLER,7147,HUN,2:24.917,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,4,4,,22,ChristinPRIEBST,6078,GER,2:25.599,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,5,6,,8,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:25.789,,
2011-2012,"2012 ISU European Championships, CZE, Mlada Boleslav",1500m,w,Semifinals,3,PEN,2,,33,CeciliaMAFFEI,6559,ITA,PEN,,
