season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,1,2,1,,202,UNITEDSTATES,7306,USA,6:52.095,QA
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,1,3,3,,195,GREATBRITAIN,7320,GBR,6:57.156,QB
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,1,4,4,,194,GERMANY,7302,GER,7:09.067,QB
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,2,1,1,,192,CANADA,7309,CAN,6:53.934,QA
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,2,2,2,,203,CHINA,7303,CHN,6:54.282,QA
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,2,3,3,,200,RUSSIA,7307,RUS,7:02.284,QB
2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",5000mRelay,m,Semifinals,2,4,4,,196,JAPAN,7310,JPN,7:06.202,QB
