race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,,Francois-LouisTREMBLAY,6704,CAN,1:31.929,,
0,2,4,,,RustySMITH,6496,USA,1:32.164,,
0,3,3,,,PieterGYSEL,6425,BEL,1:32.201,,
1,1,1,,,NicolaRODIGARI,6332,ITA,1:32.173,,
1,2,2,,,ANYulong,6656,CHN,1:33.219,,
1,3,4,,,GisleTVERLAND,7063,NOR,1:34.767,,
1,DQ,3,,,StevenBRADBURY,6430,AUS,DQ,,
2,1,1,,,EricBEDARD,6703,CAN,1:32.346,,
2,2,2,,,LIJiajun,7095,CHN,1:32.420,,
2,3,4,,,DaveVERSTEEG,6540,NED,1:32.529,,
2,4,3,,,BrunoLOSCOS,6643,FRA,1:33.854,,
2,DQ,5,,,MatthewJASPER,7093,GBR,DQ,,
3,1,3,,,ApoloAntonOHNO,6497,USA,1:34.033,,
3,2,4,,,FENGKai,6058,CHN,1:34.097,,
3,3,2,,,SatoruTERAO,6320,JPN,1:34.248,,
3,4,1,,,TCHESHUKINAnton,6896,RUS,1:34.374,,
4,1,3,,,NickyGOOCH,6640,GBR,1:34.138,,
4,2,1,,,FabioCARTA,6001,ITA,1:34.142,,
4,3,4,,,DanielWEINSTEIN,6940,USA,1:34.169,,
4,4,2,,,NikolayFEDORENKO,6312,KAZ,1:36.458,,
5,1,2,,,TakafumiNISHITANI,6323,JPN,1:33.414,,
5,2,4,,,NicolaFRANCESCHINA,6331,ITA,1:33.528,,
5,3,3,,,SimonvanVOSSEL,7098,BEL,1:33.716,,
5,4,1,,,YevgenYAKOVLEV,6751,UKR,1:33.818,,
