race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,138,ShaolinSandorLIU,7928,HUN,2:28.967,Q,
0,2,5,,150,YOSHINAGAKazuki,8745,JPN,2:29.052,Q,
0,3,2,,153,KuandykSULEYMENOV,8624,KAZ,2:29.660,q,
0,4,3,,162,deVinWONG,8401,MAS,2:38.746,,
0,5,4,,176,IvanMOJSILOVIC,8640,SRB,2:38.989,,
1,1,4,,116,AlexanderFATHOULLIN,8546,CAN,2:19.582,Q,
1,2,1,,122,XUHongzhi,8070,CHN,2:19.983,Q,
1,3,3,,163,LeonBLOEMHOF,8634,NED,2:21.070,q,
1,4,5,,182,SUJun-Peng,8643,TPE,2:26.485,,
1,5,2,,134,CHUSidneyK,8736,HKG,notime,,
1,5,6,,161,AriffRasydanMOHAMADFADZLI,8632,MAS,notime,,
2,1,1,,147,DanIWASA,8394,JPN,2:26.443,Q,
2,2,3,,173,AleksandrKOVAL,8512,RUS,2:26.563,Q,
2,3,4,,160,RobertsZVEJNIEKS,8490,LAT,2:26.895,q,
2,4,2,,101,BLUNDENKeanu,8593,AUS,2:28.665,,
2,5,5,,107,WOLFGANGMatthias,8474,AUT,2:35.237,,
2,6,6,,179,OliverRINGER,8755,SVK,2:49.317,,
3,1,3,,120,MAWei,8728,CHN,2:26.190,Q,
3,3,5,,189,ThomasInsukHONG,8084,USA,2:27.062,q,
3,4,6,,129,NAVARROTristan,8559,FRA,2:27.092,,
3,5,1,,144,GIORDANOMarco,8616,ITA,2:28.696,,
3,6,2,,113,GEORGIEVDimitar,8541,BUL,2:29.401,,
4,1,1,,137,ShaoangLIU,8564,HUN,2:39.891,Q,
4,2,2,,172,EYBOGDaniil,8661,RUS,2:40.193,Q,
4,3,6,,124,KOLENCMartin,8604,CRO,2:41.672,,
4,4,5,,145,LeonardoPALLA,8615,ITA,2:41.834,,
4,5,4,,148,KIKUCHIKota,8620,JPN,2:44.335,ADV,
4,PEN,3,,185,TunaySIMSEK,8758,TUR,PEN,,
5,1,2,,157,PARKJiWon,8765,KOR,2:34.877,Q,
5,2,4,,187,FiratYARDIMCI,8520,TUR,2:34.973,Q,
5,3,6,,168,JasonCLAGUE,8636,NZL,2:37.556,,
5,4,5,,188,HANDEIVolodymyr,8525,UKR,2:38.788,,
5,5,3,,135,TSANGKeiWingKelvin,7735,HKG,2:51.963,,
5,6,1,,140,SohanSudhirTARKAR,8569,IND,2:52.427,,
6,1,1,,121,RENZiwei,8601,CHN,2:26.922,Q,
6,2,3,,103,JUNGHyunWoo(Andy),8575,AUS,2:27.144,Q,
6,3,4,,130,KAUFMANN-LUDWIGLeon,8391,GER,2:27.414,q,
6,4,2,,110,PETREWard,8708,BEL,2:29.121,,
6,5,6,,106,PhilemonRAINER,8594,AUT,notime,,
6,5,5,,141,OmkaraYOGARAJ,8739,IND,notime,,
7,1,1,,131,TomRIETZKE,8563,GER,2:23.472,Q,
7,2,6,,119,MaximeLAOUN,8599,CAN,2:23.649,Q,
7,3,3,,167,ZacharyBIGGS,8635,NZL,2:23.901,q,
7,4,5,,181,LINChun-Chieh,8756,TPE,2:29.755,,
7,5,2,,105,ANDERMANNNico,8720,AUT,2:30.442,,
7,6,4,,112,TarikOMERAGIC,8533,BIH,2:33.083,,
8,1,1,,128,YoannMARTINEZ,8075,FRA,2:31.261,Q,
8,2,5,,104,ArmstrongLAZENBY,7968,AUS,2:31.378,Q,
8,3,6,,159,TomassBAKEVICS,8489,LAT,2:32.386,q,
8,4,4,,178,MatejFILIP,8641,SVK,2:34.059,,
8,5,2,,125,MARTINICIvan,8700,CRO,2:34.987,,
8,PEN,3,,114,KlaudioNASRI,8540,BUL,PEN,,
9,1,2,,118,SamuelGIRARD,8600,CAN,2:22.093,Q,
9,2,3,,132,FelixSPIEGL,7923,GER,2:22.358,Q,
9,3,4,,164,TjerkdeBOER,8747,NED,2:22.819,q,
9,4,1,,183,TAIJing-Jhe,8757,TPE,2:37.201,,
9,PEN,5,,175,BorLukaURLEP,8753,SLO,PEN,,
10,1,2,,108,JensALMEY,8595,BEL,2:24.775,Q,
10,2,6,,151,NIKISHADenis,8396,KAZ,2:24.840,Q,
10,3,4,,190,ShanerLEBAUER,8760,USA,2:25.786,q,
10,4,5,,143,ANTONIOLIMattia,8572,ITA,2:25.919,,
10,5,1,,166,HOOGERWERFDylan,8497,NED,2:42.762,ADV,
10,6,3,,170,WojciechKAMIENSKI,8504,POL,2:50.463,,
11,1,5,,156,LIMYongJin,8767,KOR,2:25.342,Q,
11,2,6,,191,TRANAaron,8528,USA,2:28.338,Q,
11,3,4,,139,AlexVARNYU,8337,HUN,2:30.190,q,
11,4,2,,180,JacobJANSSON,8589,SWE,2:33.970,,
11,5,3,,142,YonatonSpencerSUBIN,8579,ISR,2:34.848,,
11,6,1,,186,DavutTAHTACI,8647,TUR,2:37.389,,
12,1,4,,126,FERCOQQuentin,8605,FRA,2:41.258,Q,
12,2,1,,154,ZHAXYBAYEVMersaid,8623,KAZ,2:41.440,Q,
12,3,2,,109,DESMETStijn,8706,BEL,2:41.652,,
12,4,3,,169,ANIKEJRafal,8749,POL,2:44.763,,
12,5,5,,177,MichalCUJA,8754,SVK,2:49.717,,
12,PEN,6,,171,ArtemDENISOV,8751,RUS,PEN,,
